Player,Team,G,MP,PER,EFF,EFF_per_40,EWA,Poss_per_G,Tm_Poss_per_G,Pct_of_Tm_Poss,Pts_per_Poss,FGA_per_Poss,FTA_per_Poss,AST_per_Poss,TO_per_Poss,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Yamar Diene,Roanne,32,22.1,14.5,10.7,19.3,1.29,8.6,75.6,11.4%,1.01,0.73,0.35,0.07,0.25,/profile/Yamar-Diene-38228/,/stats/french/2005/Roanne,2005,french,Yamar-Diene-38228,Roanne
Pawel Storozynski,Dijon,10,22.0,10.3,7.1,12.9,-0.06,6.3,75.2,8.4%,0.93,0.85,0.36,0.32,0.27,/profile/Pawel-Storozynski-32410/,/stats/french/2005/Dijon,2005,french,Pawel-Storozynski-32410,Dijon
Nedejko Asceric,Hyeres-Toulon,33,21.9,14.5,9.3,17.0,1.31,8.3,72.5,11.5%,1.05,0.84,0.23,0.16,0.17,/profile/Nedejko-Asceric-36966/,/stats/french/2005/Hyeres-Toulon,2005,french,Nedejko-Asceric-36966,Hyeres-Toulon
David Gautier,Cholet,35,21.8,16.2,9.9,18.3,2.03,6.6,72.4,9.2%,1.11,0.74,0.37,0.29,0.22,/profile/David-Gautier-36654/,/stats/french/2005/Cholet,2005,french,David-Gautier-36654,Cholet
Makan Dioumassi,Villeurbanne,35,21.5,11.8,7.7,14.3,0.36,5.8,74.7,7.8%,1.01,0.83,0.23,0.43,0.20,/profile/Makan-Dioumassi-39573/,/stats/french/2005/Villeurbanne,2005,french,Makan-Dioumassi-39573,Villeurbanne
Jerod Ward,Vichy,4,21.5,11.4,6.0,11.2,0.03,10.4,77.2,13.5%,1.11,1.18,0.12,0.07,0.10,/profile/Jerod-Ward-36088/,/stats/french/2005/Vichy,2005,french,Jerod-Ward-36088,Vichy
J.D. Jackson,Le Mans,36,21.5,18.6,11.4,21.3,2.98,7.8,73.1,10.6%,1.13,0.84,0.19,0.34,0.17,/profile/J.D.-Jackson-36804/,/stats/french/2005/Le%20Mans,2005,french,J.D.-Jackson-36804,Le%20Mans
Frederic Moncade,Chalons-en-Champagne,33,21.5,7.4,5.4,10.1,-1.19,5.0,74.5,6.7%,0.73,0.62,0.29,0.61,0.31,/profile/Frederic-Moncade-37869/,/stats/french/2005/Chalons-en-Champagne,2005,french,Frederic-Moncade-37869,Chalons-en-Champagne
Uri Cohen-Mintz,Chalon,27,21.4,12.6,7.4,13.9,0.52,8.0,73.0,10.9%,1.12,0.93,0.20,0.21,0.14,/profile/Uri-Cohen-Mintz-37659/,/stats/french/2005/Chalon,2005,french,Uri-Cohen-Mintz-37659,Chalon
Mate Skelin,Le Mans,26,21.3,12.8,8.4,15.8,0.54,6.6,73.1,9.0%,1.02,0.64,0.51,0.22,0.26,/profile/Mate-Skelin-35535/,/stats/french/2005/Le%20Mans,2005,french,Mate-Skelin-35535,Le%20Mans
Jaime Peterson,Le Havre,35,21.3,18.6,12.1,22.7,2.88,9.2,74.8,12.3%,1.11,0.78,0.31,0.08,0.20,/profile/Jaime-Peterson-37939/,/stats/french/2005/Le%20Havre,2005,french,Jaime-Peterson-37939,Le%20Havre
Patrick Whearty,Clermont,25,21.0,14.8,9.1,17.3,1.05,7.3,73.8,9.9%,1.06,0.87,0.38,0.08,0.13,/profile/Patrick-Whearty-33230/,/stats/french/2005/Clermont,2005,french,Patrick-Whearty-33230,Clermont
Regis Boissie,Reims,33,21.0,10.2,6.6,12.6,-0.20,5.5,73.2,7.6%,0.84,0.67,0.22,0.54,0.27,/profile/Regis-Boissie-37579/,/stats/french/2005/Reims,2005,french,Regis-Boissie-37579,Reims
Daniel Miller,Villeurbanne,18,20.9,12.4,6.7,12.8,0.30,6.0,74.7,8.0%,1.28,1.04,0.15,0.17,0.15,/profile/Daniel-Miller-37799/,/stats/french/2005/Villeurbanne,2005,french,Daniel-Miller-37799,Villeurbanne
Yannick Bokolo,Le Mans,35,20.9,11.9,6.9,13.2,0.38,6.2,73.1,8.4%,0.97,0.78,0.30,0.33,0.18,/profile/Yannick-Bokolo-192/,/stats/french/2005/Le%20Mans,2005,french,Yannick-Bokolo-192,Le%20Mans
Franck Bouteille,Hyeres-Toulon,33,20.8,19.1,11.0,21.1,2.84,7.9,72.5,10.9%,1.27,0.81,0.28,0.20,0.17,/profile/Franck-Bouteille-36732/,/stats/french/2005/Hyeres-Toulon,2005,french,Franck-Bouteille-36732,Hyeres-Toulon
Dzenan Rahimic,Pau-Orthez,12,20.6,17.2,9.5,18.5,0.79,9.0,74.6,12.0%,1.09,0.84,0.44,0.04,0.10,/profile/Dzenan-Rahimic-35910/,/stats/french/2005/Pau-Orthez,2005,french,Dzenan-Rahimic-35910,Pau-Orthez
Karim Souchu,Villeurbanne,13,20.5,11.1,6.0,11.7,0.04,9.7,74.7,13.0%,0.95,0.78,0.22,0.06,0.12,/profile/Karim-Souchu-33309/,/stats/french/2005/Villeurbanne,2005,french,Karim-Souchu-33309,Villeurbanne
Pape-Philippe Amagou,Le Mans,36,20.5,10.6,5.9,11.6,-0.10,6.7,73.1,9.2%,1.03,0.78,0.29,0.36,0.24,/profile/Pape-Philippe-Amagou-186/,/stats/french/2005/Le%20Mans,2005,french,Pape-Philippe-Amagou-186,Le%20Mans
Frederic Fauthoux,Pau-Orthez,26,20.3,8.0,5.3,10.4,-0.74,6.4,74.6,8.5%,0.87,0.70,0.19,0.49,0.30,/profile/Frederic-Fauthoux-35955/,/stats/french/2005/Pau-Orthez,2005,french,Frederic-Fauthoux-35955,Pau-Orthez
Kiaku Tomaku,Reims,29,20.2,9.9,6.4,12.6,-0.28,4.6,73.2,6.2%,0.90,0.66,0.29,0.51,0.33,/profile/Kiaku-Tomaku-37427/,/stats/french/2005/Reims,2005,french,Kiaku-Tomaku-37427,Reims
Ryan Robertson,Cholet,20,20.2,17.1,9.2,18.1,1.25,5.3,72.4,7.4%,1.38,0.80,0.34,0.47,0.11,/profile/Ryan-Robertson-4120/,/stats/french/2005/Cholet,2005,french,Ryan-Robertson-4120,Cholet
Thierry Gadou,Pau-Orthez,30,20.2,15.8,9.4,18.6,1.51,5.9,74.6,7.9%,1.19,0.79,0.26,0.20,0.19,/profile/Thierry-Gadou-36481/,/stats/french/2005/Pau-Orthez,2005,french,Thierry-Gadou-36481,Pau-Orthez
Victor Samnick,Paris Basket Racing,35,20.1,13.1,8.4,16.6,0.79,9.0,70.2,12.8%,0.94,0.77,0.23,0.12,0.27,/profile/Victor-Samnick-33292/,/stats/french/2005/Paris%20Basket%20Racing,2005,french,Victor-Samnick-33292,Paris%20Basket%20Racing
Afik Nissim,Strasbourg,39,20.0,18.2,9.3,18.5,2.85,8.8,75.0,11.8%,1.16,0.85,0.18,0.26,0.14,/profile/Afik-Nissim-37150/,/stats/french/2005/Strasbourg,2005,french,Afik-Nissim-37150,Strasbourg
T.J. Lux,Pau-Orthez,38,20.0,24.7,13.6,27.3,5.25,8.2,74.6,11.0%,1.34,0.84,0.42,0.13,0.13,/profile/T.J.-Lux-37644/,/stats/french/2005/Pau-Orthez,2005,french,T.J.-Lux-37644,Pau-Orthez
Alain Koffi,Le Mans,31,19.9,17.5,9.9,19.9,2.07,6.2,73.1,8.5%,1.21,0.95,0.23,0.12,0.14,/profile/Alain-Koffi-300/,/stats/french/2005/Le%20Mans,2005,french,Alain-Koffi-300,Le%20Mans
David Bailey,Le Mans,6,19.8,15.0,8.3,16.8,0.24,6.7,73.1,9.2%,0.74,0.72,0.35,0.67,0.25,/profile/David-Bailey-33035/,/stats/french/2005/Le%20Mans,2005,french,David-Bailey-33035,Le%20Mans
Crawford Palmer,Strasbourg,32,19.5,13.6,9.7,19.8,0.85,8.3,75.0,11.1%,0.92,0.78,0.18,0.16,0.20,/profile/Crawford-Palmer-35820/,/stats/french/2005/Strasbourg,2005,french,Crawford-Palmer-35820,Strasbourg
Mohamed Sy,Reims,34,19.2,17.0,9.3,19.4,2.02,6.0,73.2,8.3%,1.19,0.90,0.24,0.18,0.17,/profile/Mohamed-Sy-37512/,/stats/french/2005/Reims,2005,french,Mohamed-Sy-37512,Reims
Olivier Bardet,Cholet,36,19.1,11.8,6.7,14.0,0.33,6.2,72.4,8.5%,1.01,0.84,0.14,0.21,0.19,/profile/Olivier-Bardet-37542/,/stats/french/2005/Cholet,2005,french,Olivier-Bardet-37542,Cholet
Harold Mrazek,Villeurbanne,38,19.1,14.5,7.2,15.1,1.34,5.6,74.7,7.4%,1.27,0.72,0.25,0.27,0.17,/profile/Harold-Mrazek-36023/,/stats/french/2005/Villeurbanne,2005,french,Harold-Mrazek-36023,Villeurbanne
Sacha Giffa,Pau-Orthez,4,19.0,14.9,8.0,16.8,0.15,6.6,74.6,8.8%,1.10,0.95,0.23,0.15,0.19,/profile/Sacha-Giffa-37039/,/stats/french/2005/Pau-Orthez,2005,french,Sacha-Giffa-37039,Pau-Orthez
Aleksandar Capin,Gravelines,13,19.0,10.8,5.8,12.1,-0.00,6.2,73.8,8.3%,1.15,0.97,0.21,0.32,0.21,/profile/Aleksandar-Capin-5644/,/stats/french/2005/Gravelines,2005,french,Aleksandar-Capin-5644,Gravelines
Jim Bilba,Cholet,36,18.9,17.0,9.3,19.8,2.10,5.0,72.4,6.9%,1.15,0.83,0.26,0.36,0.18,/profile/Jim-Bilba-36092/,/stats/french/2005/Cholet,2005,french,Jim-Bilba-36092,Cholet
Mickael Mokongo,Chalon,33,18.8,13.8,6.5,13.8,0.92,6.4,73.0,8.8%,1.04,0.76,0.33,0.34,0.16,/profile/Mickael-Mokongo-1049/,/stats/french/2005/Chalon,2005,french,Mickael-Mokongo-1049,Chalon
Regis Racine,Clermont,33,18.6,12.8,6.3,13.6,0.59,6.5,73.8,8.8%,1.15,0.82,0.32,0.30,0.28,/profile/Regis-Racine-38139/,/stats/french/2005/Clermont,2005,french,Regis-Racine-38139,Clermont
Raphael Desroses,Roanne,33,18.6,7.6,4.5,9.7,-1.00,4.9,75.6,6.5%,0.99,0.99,0.20,0.12,0.17,/profile/Raphael-Desroses-37573/,/stats/french/2005/Roanne,2005,french,Raphael-Desroses-37573,Roanne
Nouha Diakite,Vichy,34,18.1,10.3,6.6,14.6,-0.16,5.4,77.2,7.0%,0.93,0.71,0.36,0.12,0.27,/profile/Nouha-Diakite-31228/,/stats/french/2005/Vichy,2005,french,Nouha-Diakite-31228,Vichy
Piotr Ignatowicz,Reims,22,18.0,10.7,6.0,13.2,-0.03,5.8,73.2,8.0%,1.05,0.91,0.10,0.13,0.19,/profile/Piotr-Ignatowicz-37002/,/stats/french/2005/Reims,2005,french,Piotr-Ignatowicz-37002,Reims
Stephane Dondon,Chalon,32,17.9,15.6,7.7,17.1,1.36,5.9,73.0,8.0%,1.19,0.87,0.37,0.10,0.15,/profile/Stephane-Dondon-37074/,/stats/french/2005/Chalon,2005,french,Stephane-Dondon-37074,Chalon
Mike Wiatre,Vichy,7,17.9,14.5,7.1,16.0,0.23,3.6,77.2,4.7%,1.06,0.91,0.20,0.59,0.16,/profile/Mike-Wiatre-38055/,/stats/french/2005/Vichy,2005,french,Mike-Wiatre-38055,Vichy
Mekeli Wesley,Clermont,9,17.8,10.1,5.0,11.3,-0.06,7.1,73.8,9.7%,1.01,0.93,0.31,0.06,0.16,/profile/Mekeli-Wesley-38048/,/stats/french/2005/Clermont,2005,french,Mekeli-Wesley-38048,Clermont
Yorane Julians,Chalons-en-Champagne,34,17.7,15.0,7.7,17.5,1.25,6.4,74.5,8.6%,1.04,0.80,0.36,0.10,0.22,/profile/Yorane-Julians-38250/,/stats/french/2005/Chalons-en-Champagne,2005,french,Yorane-Julians-38250,Chalons-en-Champagne
Samuel Nadeau,Vichy,20,17.7,10.9,5.6,12.7,0.01,5.5,77.2,7.1%,0.94,0.94,0.30,0.33,0.18,/profile/Samuel-Nadeau-37041/,/stats/french/2005/Vichy,2005,french,Samuel-Nadeau-37041,Vichy
Vincent Jones,Dijon,3,17.7,15.6,8.3,18.9,0.13,6.9,75.2,9.2%,1.06,0.77,0.48,0.05,0.05,/profile/Vincent-Jones-37117/,/stats/french/2005/Dijon,2005,french,Vincent-Jones-37117,Dijon
Kris Morlende,Le Havre,4,17.5,4.6,3.5,8.0,-0.22,4.7,74.8,6.3%,0.64,0.69,0.21,0.59,0.37,/profile/Kris-Morlende-37987/,/stats/french/2005/Le%20Havre,2005,french,Kris-Morlende-37987,Le%20Havre
Jules Camara,Reims,9,17.4,11.2,6.4,14.8,0.03,6.8,73.2,9.3%,0.85,0.86,0.10,0.11,0.23,/profile/Jules-Camara-33107/,/stats/french/2005/Reims,2005,french,Jules-Camara-33107,Reims
Pierric Poupet,Bourg,22,17.4,3.3,3.0,6.9,-1.42,5.9,72.3,8.1%,0.61,0.64,0.17,0.36,0.39,/profile/Pierric-Poupet-37565/,/stats/french/2005/Bourg,2005,french,Pierric-Poupet-37565,Bourg
Gauthier Darrigand,Clermont,34,17.4,9.6,4.6,10.7,-0.35,6.7,73.8,9.1%,0.84,0.79,0.26,0.34,0.26,/profile/Gauthier-Darrigand-36747/,/stats/french/2005/Clermont,2005,french,Gauthier-Darrigand-36747,Clermont
Igor Perica,Paris Basket Racing,34,17.4,11.6,6.2,14.2,0.24,5.2,70.2,7.4%,1.04,0.72,0.29,0.16,0.26,/profile/Igor-Perica-36794/,/stats/french/2005/Paris%20Basket%20Racing,2005,french,Igor-Perica-36794,Paris%20Basket%20Racing
Filip Videnov,Nancy,39,17.1,11.1,5.7,13.4,0.08,5.3,76.4,7.0%,1.10,0.96,0.09,0.25,0.22,/profile/Filip-Videnov-5205/,/stats/french/2005/Nancy,2005,french,Filip-Videnov-5205,Nancy
Modibo Niakate,Roanne,9,17.0,9.4,4.4,10.5,-0.11,6.5,75.6,8.7%,1.07,1.12,0.05,0.12,0.12,/profile/Modibo-Niakate-30126/,/stats/french/2005/Roanne,2005,french,Modibo-Niakate-30126,Roanne
Ian Mahinmi,Le Havre,35,16.9,14.4,8.1,19.1,1.06,5.7,74.8,7.6%,1.13,0.71,0.40,0.02,0.22,/profile/Ian-Mahinmi-207/,/stats/french/2005/Le%20Havre,2005,french,Ian-Mahinmi-207,Le%20Havre
Stephen Payne,Strasbourg,38,16.9,13.8,7.5,17.8,0.94,4.5,75.0,6.0%,1.05,0.80,0.36,0.21,0.20,/profile/Steve-Payne-38200/,/stats/french/2005/Strasbourg,2005,french,Steve-Payne-38200,Strasbourg
Julien Doreau,Le Havre,37,16.8,7.7,4.0,9.5,-0.97,4.4,74.8,5.8%,0.95,0.87,0.21,0.19,0.21,/profile/Julien-Doreau-36855/,/stats/french/2005/Le%20Havre,2005,french,Julien-Doreau-36855,Le%20Havre
Jerome Schmitt,Bourg,34,16.7,20.0,9.0,21.5,2.59,6.4,72.3,8.8%,1.21,0.79,0.42,0.13,0.20,/profile/Jerome-Schmitt-36827/,/stats/french/2005/Bourg,2005,french,Jerome-Schmitt-36827,Bourg
Corey Crowder,Chalon,35,16.0,9.4,4.7,11.8,-0.40,3.4,73.0,4.7%,0.99,0.91,0.13,0.18,0.16,/profile/Corey-Crowder-2105/,/stats/french/2005/Chalon,2005,french,Corey-Crowder-2105,Chalon
Dounia Issa,Clermont,34,15.5,16.0,7.4,19.2,1.37,3.4,73.8,4.6%,1.00,0.77,0.37,0.18,0.30,/profile/Dounia-Issa-5485/,/stats/french/2005/Clermont,2005,french,Dounia-Issa-5485,Clermont
Steeve Bourgeois,Vichy,27,15.3,9.9,4.7,12.2,-0.18,3.6,77.2,4.7%,0.93,0.80,0.19,0.58,0.20,/profile/Steeve-Bourgeois-38195/,/stats/french/2005/Vichy,2005,french,Steeve-Bourgeois-38195,Vichy
Yohann Sangare,Villeurbanne,37,15.3,11.8,5.1,13.4,0.27,4.1,74.7,5.4%,1.01,0.81,0.23,0.41,0.25,/profile/Yohann-Sangare-37683/,/stats/french/2005/Villeurbanne,2005,french,Yohann-Sangare-37683,Villeurbanne
Varnie Dennis,Vichy,17,15.2,11.3,6.3,16.5,0.06,4.8,77.2,6.3%,0.95,0.79,0.35,0.13,0.27,/profile/Varnie-Dennis-31784/,/stats/french/2005/Vichy,2005,french,Varnie-Dennis-31784,Vichy
Noel Nijean,Bourg,35,15.1,5.9,3.4,9.1,-1.29,4.8,72.3,6.7%,0.83,0.84,0.21,0.10,0.20,/profile/Noel-Nijean-36981/,/stats/french/2005/Bourg,2005,french,Noel-Nijean-36981,Bourg
Viktor Sanikidze,Dijon,32,14.5,14.1,6.1,16.9,0.75,3.8,75.2,5.0%,1.21,0.94,0.22,0.16,0.17,/profile/Viktor-Sanikidze-5922/,/stats/french/2005/Dijon,2005,french,Viktor-Sanikidze-5922,Dijon
Garth Joseph,Chalon,11,14.2,14.0,6.4,17.9,0.24,5.3,73.0,7.3%,1.09,0.68,0.38,0.03,0.26,/profile/Garth-Joseph-3091/,/stats/french/2005/Chalon,2005,french,Garth-Joseph-3091,Chalon
Xavier Delarue,Chalons-en-Champagne,34,14.1,4.3,2.3,6.4,-1.56,5.3,74.5,7.2%,0.74,0.71,0.29,0.23,0.26,/profile/Xavier-Delarue-38226/,/stats/french/2005/Chalons-en-Champagne,2005,french,Xavier-Delarue-38226,Chalons-en-Champagne
Hrvoje Perincic,Strasbourg,34,13.9,14.5,5.5,15.8,0.87,4.9,75.0,6.5%,1.13,0.95,0.17,0.13,0.08,/profile/Hrvoje-Perincic-35496/,/stats/french/2005/Strasbourg,2005,french,Hrvoje-Perincic-35496,Strasbourg
Nikola Vucurovic,Clermont,31,13.9,15.9,5.2,15.0,1.09,7.2,73.8,9.8%,1.11,0.85,0.15,0.06,0.13,/profile/Nikola-Vucurovic-37518/,/stats/french/2005/Clermont,2005,french,Nikola-Vucurovic-37518,Clermont
Antti Nikkila,Gravelines,18,13.8,16.7,7.1,20.5,0.72,5.4,73.8,7.3%,1.14,0.62,0.48,0.07,0.23,/profile/Antti-Nikkila-32298/,/stats/french/2005/Gravelines,2005,french,Antti-Nikkila-32298,Gravelines
Thomas Dubiez,Gravelines,33,13.3,13.6,4.9,14.8,0.61,5.9,73.8,7.9%,1.03,0.87,0.16,0.24,0.18,/profile/Thomas-Dubiez-38209/,/stats/french/2005/Gravelines,2005,french,Thomas-Dubiez-38209,Gravelines
Jean-Paul Besson,Vichy,24,13.2,10.4,4.0,12.0,-0.07,4.4,77.2,5.7%,1.07,0.86,0.23,0.15,0.17,/profile/Jean-Paul-Besson-36818/,/stats/french/2005/Vichy,2005,french,Jean-Paul-Besson-36818,Vichy
Johan Petro,Pau-Orthez,32,12.9,18.1,7.4,22.8,1.49,5.5,74.6,7.4%,1.08,0.86,0.26,0.09,0.18,/profile/Johan-Petro-45/,/stats/french/2005/Pau-Orthez,2005,french,Johan-Petro-45,Pau-Orthez
Dejan Jovanovski,Chalon,25,12.9,12.4,4.0,12.3,0.25,5.9,73.0,8.1%,1.00,0.72,0.32,0.05,0.16,/profile/Dejan-Jovanovski-36662/,/stats/french/2005/Chalon,2005,french,Dejan-Jovanovski-36662,Chalon
Marcin Stefanski,Dijon,32,12.9,11.7,4.6,14.4,0.17,3.6,75.2,4.8%,1.03,0.83,0.40,0.14,0.17,/profile/Marcin-Stefanski-37467/,/stats/french/2005/Dijon,2005,french,Marcin-Stefanski-37467,Dijon
Benoit Gillet,Reims,30,12.8,8.6,2.9,9.1,-0.42,3.1,73.2,4.3%,1.03,0.88,0.02,0.28,0.23,/profile/Benoit-Gillet-37209/,/stats/french/2005/Reims,2005,french,Benoit-Gillet-37209,Reims
Sambou Traore,Clermont,34,12.6,11.6,4.4,13.8,0.16,4.6,73.8,6.2%,0.92,0.83,0.37,0.08,0.16,/profile/Sambou-Traore-38165/,/stats/french/2005/Clermont,2005,french,Sambou-Traore-38165,Clermont
Julius Nwosu,Pau-Orthez,25,12.6,13.8,5.7,18.0,0.46,5.6,74.6,7.5%,1.02,0.83,0.37,0.06,0.18,/profile/Julius-Nwosu-3782/,/stats/french/2005/Pau-Orthez,2005,french,Julius-Nwosu-3782,Pau-Orthez
Benoit Toffin,Reims,10,12.4,16.0,5.1,16.5,0.32,3.2,73.2,4.4%,1.33,0.96,0.49,0.22,0.03,/profile/Benoit-Toffin-37755/,/stats/french/2005/Reims,2005,french,Benoit-Toffin-37755,Reims
Cyrille Makanda,Pau-Orthez,18,12.2,8.8,3.1,10.2,-0.22,5.2,74.6,6.9%,0.87,0.74,0.25,0.16,0.19,/profile/Cyrille-Makanda-37786/,/stats/french/2005/Pau-Orthez,2005,french,Cyrille-Makanda-37786,Pau-Orthez
Martin Ringstrom,Reims,7,12.0,8.2,3.0,10.0,-0.11,2.5,73.2,3.4%,0.92,0.75,0.46,0.23,0.23,/profile/Martin-Ringstrom-38035/,/stats/french/2005/Reims,2005,french,Martin-Ringstrom-38035,Reims
Erez Marckovich,Paris Basket Racing,5,11.8,8.1,3.0,10.2,-0.08,4.3,70.2,6.1%,1.16,1.07,0.47,0.14,0.19,/profile/Erez-Marckovich-37844/,/stats/french/2005/Paris%20Basket%20Racing,2005,french,Erez-Marckovich-37844,Paris%20Basket%20Racing
Fabrice Periac,Clermont,31,11.5,5.6,2.3,8.1,-0.92,3.8,73.8,5.1%,0.73,0.82,0.09,0.32,0.32,/profile/Fabrice-Periac-37854/,/stats/french/2005/Clermont,2005,french,Fabrice-Periac-37854,Clermont
Romain Malet,Cholet,23,11.1,6.4,2.7,9.7,-0.56,3.3,72.4,4.5%,0.67,0.70,0.17,0.48,0.33,/profile/Romain-Malet-37028/,/stats/french/2005/Cholet,2005,french,Romain-Malet-37028,Cholet
Miloud Doubal,Dijon,4,11.0,7.8,2.0,7.3,-0.07,2.6,75.2,3.4%,1.46,1.17,0.97,0.39,0.39,/profile/Miloud-Doubal-38060/,/stats/french/2005/Dijon,2005,french,Miloud-Doubal-38060,Dijon
Xane D'Almeida,Pau-Orthez,27,11.0,10.8,3.5,12.7,0.00,3.4,74.6,4.5%,0.96,0.73,0.35,0.56,0.30,/profile/Xane-D-Almeida-38225/,/stats/french/2005/Pau-Orthez,2005,french,Xane-D-Almeida-38225,Pau-Orthez
Kordian Korytek,Gravelines,13,10.7,6.3,2.8,10.6,-0.31,4.1,73.8,5.6%,0.80,0.67,0.52,0.07,0.26,/profile/Kordian-Korytek-36867/,/stats/french/2005/Gravelines,2005,french,Kordian-Korytek-36867,Gravelines
Martin Ides,Vichy,25,10.4,6.5,2.8,10.8,-0.56,2.6,77.2,3.4%,0.93,0.84,0.23,0.11,0.19,/profile/Martin-Ides-35004/,/stats/french/2005/Vichy,2005,french,Martin-Ides-35004,Vichy
John Pettersson,Le Havre,34,10.0,13.1,3.7,14.8,0.38,3.2,74.8,4.3%,1.18,1.11,0.12,0.06,0.12,/profile/John-Pettersson-37956/,/stats/french/2005/Le%20Havre,2005,french,John-Pettersson-37956,Le%20Havre
Arnaud Kerckhof,Gravelines,26,9.5,8.6,2.8,11.9,-0.27,2.5,73.8,3.3%,0.91,0.75,0.22,0.37,0.30,/profile/Arnaud-Kerckhof-36585/,/stats/french/2005/Gravelines,2005,french,Arnaud-Kerckhof-36585,Gravelines
Jovo Glavinic,Clermont,18,9.5,5.8,1.6,6.5,-0.42,4.3,73.8,5.8%,0.81,0.83,0.17,0.13,0.17,/profile/Jovo-Glavinic-37968/,/stats/french/2005/Clermont,2005,french,Jovo-Glavinic-37968,Clermont
Benjamin Recoura,Roanne,32,9.3,5.4,1.8,7.8,-0.80,2.5,75.6,3.3%,0.81,0.84,0.13,0.23,0.17,/profile/Benjamin-Recoura-36594/,/stats/french/2005/Roanne,2005,french,Benjamin-Recoura-36594,Roanne
Ivan Krolo,Le Mans,17,9.3,14.1,3.9,16.7,0.26,3.9,73.1,5.4%,1.09,0.75,0.51,0.12,0.18,/profile/Ivan-Krolo-36031/,/stats/french/2005/Le%20Mans,2005,french,Ivan-Krolo-36031,Le%20Mans
Antoine Hyman,Cholet,12,9.0,3.1,1.7,7.4,-0.41,2.6,72.4,3.6%,0.51,0.63,0.32,0.03,0.38,/profile/Antoine-Hyman-37735/,/stats/french/2005/Cholet,2005,french,Antoine-Hyman-37735,Cholet
Anthony Christophe,Hyeres-Toulon,31,8.9,8.4,2.4,10.9,-0.34,1.9,72.5,2.7%,0.75,0.70,0.20,0.44,0.28,/profile/Anthony-Christophe-37182/,/stats/french/2005/Hyeres-Toulon,2005,french,Anthony-Christophe-37182,Hyeres-Toulon
Jacques Wampfler,Hyeres-Toulon,25,8.8,2.8,1.1,5.1,-0.87,1.3,72.5,1.8%,0.88,1.31,0.30,0.27,0.27,/profile/Jacques-Wampfler-37380/,/stats/french/2005/Hyeres-Toulon,2005,french,Jacques-Wampfler-37380,Hyeres-Toulon
Makhtar Ndiaye,Dijon,6,8.3,2.8,2.3,11.2,-0.20,3.2,75.2,4.2%,0.63,0.58,0.10,0.00,0.47,/profile/Makhtar-Ndiaye-3725/,/stats/french/2005/Dijon,2005,french,Makhtar-Ndiaye-3725,Dijon
Herve Toure,Villeurbanne,17,8.3,13.0,3.5,16.7,0.16,2.8,74.7,3.7%,1.15,0.93,0.30,0.11,0.17,/profile/Herve-Toure-5459/,/stats/french/2005/Villeurbanne,2005,french,Herve-Toure-5459,Villeurbanne
Marc-Antoine Pellin,Roanne,31,8.3,8.2,2.2,10.8,-0.33,2.8,75.6,3.7%,0.77,0.67,0.13,0.32,0.32,/profile/Marc-Antoine-Pellin-5041/,/stats/french/2005/Roanne,2005,french,Marc-Antoine-Pellin-5041,Roanne
Marvin Willoughby,Pau-Orthez,3,8.0,-3.9,0.3,1.7,-0.18,2.2,74.6,2.9%,0.31,0.92,0.00,0.15,0.46,/profile/Marvin-Willoughby-36923/,/stats/french/2005/Pau-Orthez,2005,french,Marvin-Willoughby-36923,Pau-Orthez
Kris Morlende,Chalon,2,8.0,-1.4,0.0,0.0,-0.10,1.0,73.0,1.4%,0.00,1.00,0.00,0.00,0.50,/profile/Kris-Morlende-37987/,/stats/french/2005/Chalon,2005,french,Kris-Morlende-37987,Chalon
Etienne Plateau,Dijon,23,7.7,1.1,0.6,3.1,-0.86,2.3,75.2,3.0%,0.55,0.74,0.10,0.27,0.27,/profile/Etienne-Plateau-37847/,/stats/french/2005/Dijon,2005,french,Etienne-Plateau-37847,Dijon
Mory Correa,Chalons-en-Champagne,23,7.2,16.0,3.2,17.8,0.43,2.4,74.5,3.2%,1.10,0.59,0.81,0.07,0.28,/profile/Mory-Correa-32178/,/stats/french/2005/Chalons-en-Champagne,2005,french,Mory-Correa-32178,Chalons-en-Champagne
Vincent Mendy,Nancy,18,7.1,15.0,3.2,18.0,0.26,2.3,76.4,2.9%,1.16,1.13,0.25,0.10,0.17,/profile/Vincent-Mendy-37119/,/stats/french/2005/Nancy,2005,french,Vincent-Mendy-37119,Nancy
Innocent Kere,Strasbourg,13,7.0,9.8,2.0,11.4,-0.04,1.9,75.0,2.5%,1.24,0.91,0.50,0.17,0.25,/profile/Innocent-Kere-37919/,/stats/french/2005/Strasbourg,2005,french,Innocent-Kere-37919,Strasbourg
Tahirou Sani,Gravelines,28,6.9,9.9,2.2,12.6,-0.09,2.9,73.8,4.0%,0.95,0.85,0.32,0.07,0.21,/profile/Tahirou-Sani-48/,/stats/french/2005/Gravelines,2005,french,Tahirou-Sani-48,Gravelines
Lassana Toure,Roanne,21,6.6,6.5,1.7,10.4,-0.29,2.2,75.6,2.9%,0.77,0.88,0.21,0.06,0.15,/profile/Lassana-Toure-37995/,/stats/french/2005/Roanne,2005,french,Lassana-Toure-37995,Roanne
Mickael Toti,Reims,16,6.4,1.4,0.5,3.1,-0.48,1.5,73.2,2.0%,0.59,0.89,0.25,0.34,0.30,/profile/Mickael-Toti-37503/,/stats/french/2005/Reims,2005,french,Mickael-Toti-37503,Reims
