Player,Team,G,MP,PER,EFF,EFF_per_40,EWA,Poss_per_G,Tm_Poss_per_G,Pct_of_Tm_Poss,Pts_per_Poss,FGA_per_Poss,FTA_per_Poss,AST_per_Poss,TO_per_Poss,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Gaios Skordilis,Aris,11,5.9,7.3,1.9,12.9,-0.12,1.8,73.3,2.4%,0.91,0.76,0.30,0.15,0.30,/profile/Gaios-Skordilis-38746/,/stats/greek/2011/Aris,2011,greek,Gaios-Skordilis-38746,Aris
Markos Kolokas,Panellinios,7,5.9,5.7,1.0,6.8,-0.10,0.4,73.6,0.6%,1.01,1.01,0.34,1.01,0.34,/profile/Markos-Kolokas-36921/,/stats/greek/2011/Panellinios,2011,greek,Markos-Kolokas-36921,Panellinios
Yiorgos Kerasovitis,Ikaros,19,5.8,-3.6,0.3,1.8,-0.78,1.0,71.2,1.4%,0.31,0.73,0.21,0.47,0.36,/profile/Yiorgos-Kerasovitis-42193/,/stats/greek/2011/Ikaros,2011,greek,Yiorgos-Kerasovitis-42193,Ikaros
Ioannis Karathanasis,Panellinios,9,5.7,0.7,0.7,4.6,-0.26,1.4,73.6,1.9%,0.73,0.89,0.32,0.00,0.16,/profile/Ioannis-Karathanasis-39871/,/stats/greek/2011/Panellinios,2011,greek,Ioannis-Karathanasis-39871,Panellinios
Giorgos Bogris,Panathinaikos,9,5.7,26.0,3.3,23.2,0.39,2.4,73.9,3.3%,1.25,0.74,0.42,0.05,0.28,/profile/Giorgos-Bogris-5892/,/stats/greek/2011/Panathinaikos,2011,greek,Giorgos-Bogris-5892,Panathinaikos
Yiorgos Georgakis,Kavala,20,5.7,9.6,1.9,13.0,-0.07,2.1,73.2,2.8%,0.95,0.68,0.39,0.02,0.32,/profile/Yiorgos-Georgakis-42200/,/stats/greek/2011/Kavala,2011,greek,Yiorgos-Georgakis-42200,Kavala
Sotiris Manolopoulos,Rhodes,22,5.7,16.2,2.1,14.7,0.33,2.4,72.6,3.2%,1.21,0.98,0.23,0.02,0.06,/profile/Sotiris-Manolopoulos-334/,/stats/greek/2011/Rhodes,2011,greek,Sotiris-Manolopoulos-334,Rhodes
Savo Djikanovic,Ikaros,7,5.5,11.8,2.3,16.5,0.02,1.6,71.2,2.3%,0.78,0.61,0.52,0.00,0.35,/profile/Savo-Djikanovic-37051/,/stats/greek/2011/Ikaros,2011,greek,Savo-Djikanovic-37051,Ikaros
Giannis Athineou,Panionios,16,5.3,-2.7,0.2,1.4,-0.57,1.2,73.7,1.6%,0.57,0.83,0.00,0.26,0.42,/profile/Giannis-Athineou-39842/,/stats/greek/2011/Panionios,2011,greek,Giannis-Athineou-39842,Panionios
Evangelos Tzolos,AEK Athens,4,5.0,-18.8,-1.3,-10.0,-0.29,1.6,72.7,2.2%,0.00,0.46,0.00,0.00,0.77,/profile/Evangelos-Tzolos-39808/,/stats/greek/2011/AEK%20Athens,2011,greek,Evangelos-Tzolos-39808,AEK%20Athens
Lazaros Seferidis,Maroussi,6,4.9,10.8,1.2,9.5,0.00,1.5,71.8,2.0%,1.03,0.57,1.14,0.11,0.11,/profile/Lazaros-Seferidis-42205/,/stats/greek/2011/Maroussi,2011,greek,Lazaros-Seferidis-42205,Maroussi
Paris Maragkos,Panathinaikos,2,4.9,-20.6,-1.5,-12.4,-0.15,2.5,73.9,3.4%,0.00,0.80,0.00,0.20,0.20,/profile/Paris-Maragkos-5871/,/stats/greek/2011/Panathinaikos,2011,greek,Paris-Maragkos-5871,Panathinaikos
Stavros Toutziarakis,Ikaros,8,4.8,25.8,2.9,23.9,0.29,2.1,71.2,2.9%,1.37,0.78,0.66,0.12,0.12,/profile/Stavros-Toutziarakis-38959/,/stats/greek/2011/Ikaros,2011,greek,Stavros-Toutziarakis-38959,Ikaros
Zisis Sarikopoulos,Panionios,16,4.8,10.0,1.4,11.5,-0.03,0.9,73.7,1.2%,1.02,1.09,0.27,0.07,0.14,/profile/Zisis-Sarikopoulos-21521/,/stats/greek/2011/Panionios,2011,greek,Zisis-Sarikopoulos-21521,Panionios
Anastasios Antonakis,AEK Athens,6,4.5,0.4,0.5,4.4,-0.14,0.8,72.7,1.1%,0.40,0.80,0.00,0.60,0.20,/profile/Anastasios-Antonakis-39689/,/stats/greek/2011/AEK%20Athens,2011,greek,Anastasios-Antonakis-39689,AEK%20Athens
Ioannis Karamalegkos,Panathinaikos,2,4.3,-12.5,-1.0,-9.3,-0.10,0.5,73.9,0.7%,0.00,2.00,0.00,0.00,1.00,/profile/Ioannis-Karamalegkos-62399/,/stats/greek/2011/Panathinaikos,2011,greek,Ioannis-Karamalegkos-62399,Panathinaikos
Angelos Siamandouras,Maroussi,18,4.2,-5.1,0.2,1.6,-0.60,0.5,71.8,0.7%,0.54,0.97,0.43,0.22,0.22,/profile/Angelos-Siamandouras-37181/,/stats/greek/2011/Maroussi,2011,greek,Angelos-Siamandouras-37181,Maroussi
Filip Dedijer,Kavala,6,3.8,-1.2,0.5,5.2,-0.14,1.3,73.2,1.8%,0.63,0.63,0.00,0.13,0.38,/profile/Filip-Dedijer-42201/,/stats/greek/2011/Kavala,2011,greek,Filip-Dedijer-42201,Kavala
Lambros Tsontzos,Maroussi,8,3.8,0.8,0.5,5.3,-0.15,0.2,71.8,0.3%,0.52,0.00,1.03,0.00,0.52,/profile/Lambros-Tsontzos-42208/,/stats/greek/2011/Maroussi,2011,greek,Lambros-Tsontzos-42208,Maroussi
Socratis Psaropoulos,Peristeri,9,3.4,9.9,0.7,8.0,-0.01,0.7,70.5,0.9%,1.01,0.68,0.68,0.34,0.34,/profile/Socratis-Psaropoulos-40080/,/stats/greek/2011/Peristeri,2011,greek,Socratis-Psaropoulos-40080,Peristeri
Dimitris Kalogeropoulos,Maroussi,3,3.3,11.1,1.0,12.2,0.00,0.8,71.8,1.1%,1.21,0.40,0.40,0.00,0.40,/profile/Dimitris-Kalogeropoulos-42206/,/stats/greek/2011/Maroussi,2011,greek,Dimitris-Kalogeropoulos-42206,Maroussi
Dimitris Arapis,PAOK,17,3.1,-1.2,0.1,1.5,-0.32,0.7,72.4,0.9%,0.44,0.88,0.00,0.26,0.35,/profile/Dimitris-Arapis-39784/,/stats/greek/2011/PAOK,2011,greek,Dimitris-Arapis-39784,PAOK
Dimitris Kalabakas,PAOK,16,3.1,1.6,0.3,3.2,-0.23,0.6,72.4,0.8%,0.78,0.89,0.00,0.11,0.11,/profile/Dimitris-Kalabakas-39442/,/stats/greek/2011/PAOK,2011,greek,Dimitris-Kalabakas-39442,PAOK
Giannis Vavatsikos,Maroussi,15,2.9,0.4,0.4,5.6,-0.22,0.7,71.8,0.9%,0.70,0.60,0.40,0.10,0.40,/profile/Giannis-Vavatsikos-39123/,/stats/greek/2011/Maroussi,2011,greek,Giannis-Vavatsikos-39123,Maroussi
Andreas Kanonidis,Ilisiakos,12,2.7,-6.5,-0.2,-2.4,-0.28,0.6,74.4,0.8%,0.14,1.00,0.43,0.00,0.29,/profile/Andreas-Kanonidis-6148/,/stats/greek/2011/Ilisiakos,2011,greek,Andreas-Kanonidis-6148,Ilisiakos
Dionisis Kapiniaris,Ilisiakos,10,2.4,16.0,0.9,15.0,0.06,0.3,74.4,0.5%,1.45,1.16,0.58,0.87,0.00,/profile/Dionisis-Kapiniaris-39787/,/stats/greek/2011/Ilisiakos,2011,greek,Dionisis-Kapiniaris-39787,Ilisiakos
Giorgos Danas,Rhodes,5,2.1,-26.6,-0.8,-15.3,-0.19,1.0,72.6,1.4%,0.00,0.40,0.00,0.00,0.60,/profile/Giorgos-Danas-39472/,/stats/greek/2011/Rhodes,2011,greek,Giorgos-Danas-39472,Rhodes
Triantafyllos Petalotis,Iraklis,4,2.0,11.2,0.3,5.0,0.00,0.7,73.7,1.0%,1.36,0.68,1.36,0.34,0.34,/profile/Triantafyllos-Petalotis-42198/,/stats/greek/2011/Iraklis,2011,greek,Triantafyllos-Petalotis-42198,Iraklis
Thomas Tsalkitzis,Iraklis,3,2.0,9.7,0.7,13.4,-0.00,0.0,73.7,0.0%,0.00,0.00,0.00,0.00,0.00,/profile/Thomas-Tsalkitzis-42199/,/stats/greek/2011/Iraklis,2011,greek,Thomas-Tsalkitzis-42199,Iraklis
Nikolas Pievalitsa,Kavala,5,2.0,-0.0,0.2,4.0,-0.05,0.6,73.2,0.8%,0.67,1.33,0.00,0.00,0.33,/profile/Nikolas-Pievalitsa-42202/,/stats/greek/2011/Kavala,2011,greek,Nikolas-Pievalitsa-42202,Kavala
Anastasios Spyropoulos,PAOK,2,1.5,-5.5,0.0,0.0,-0.02,0.0,72.4,0.0%,0.00,0.00,0.00,0.00,0.00,/profile/Anastasios-Spyropoulos-42215/,/stats/greek/2011/PAOK,2011,greek,Anastasios-Spyropoulos-42215,PAOK
Sotiris Marougas,Peristeri,5,1.5,16.3,0.6,15.8,0.02,0.2,70.5,0.3%,2.00,1.00,0.00,0.00,0.00,/profile/Sotiris-Marougas-42218/,/stats/greek/2011/Peristeri,2011,greek,Sotiris-Marougas-42218,Peristeri
Filippos Kalogiannidis,Maroussi,2,1.5,15.7,0.5,13.7,0.01,0.0,71.8,0.0%,0.00,0.00,0.00,0.00,0.00,/profile/Filippos-Kalogiannidis-42209/,/stats/greek/2011/Maroussi,2011,greek,Filippos-Kalogiannidis-42209,Maroussi
Dimitris Agravanis,Maroussi,2,1.4,24.6,0.5,14.5,0.02,0.5,71.8,0.7%,2.13,1.06,2.13,0.00,0.00,/profile/Dimitris-Agravanis-42207/,/stats/greek/2011/Maroussi,2011,greek,Dimitris-Agravanis-42207,Maroussi
Argirios Siopis,Aris,1,1.4,0.0,0.0,0.0,-0.01,0.0,73.3,0.0%,0.00,0.00,0.00,0.00,0.00,/profile/Argirios-Siopis-42189/,/stats/greek/2011/Aris,2011,greek,Argirios-Siopis-42189,Aris
Kostas Mandalvanos,Maroussi,1,1.2,-14.5,0.0,0.0,-0.01,0.0,71.8,0.0%,0.00,0.00,0.00,0.00,0.00,/profile/Kostas-Mandalvanos-42210/,/stats/greek/2011/Maroussi,2011,greek,Kostas-Mandalvanos-42210,Maroussi
Christos Marinos,Peristeri,13,1.1,-11.5,-0.1,-2.7,-0.16,0.0,70.5,0.0%,0.00,0.00,0.00,0.00,0.00,/profile/Christos-Marinos-39054/,/stats/greek/2011/Peristeri,2011,greek,Christos-Marinos-39054,Peristeri
Michalis Kazakos,PAOK,1,1.1,-15.6,0.0,0.0,-0.01,0.0,72.4,0.0%,0.00,0.00,0.00,0.00,0.00,/profile/Michalis-Kazakos-42216/,/stats/greek/2011/PAOK,2011,greek,Michalis-Kazakos-42216,PAOK
Marcus Goree,PAOK,10,36.5,15.6,13.2,14.5,0.87,11.4,70.7,16.2%,1.06,0.94,0.25,0.10,0.12,/profile/Marcus-Goree-5417/,/stats/greek/2012/PAOK,2012,greek,Marcus-Goree-5417,PAOK
Giannis Gagaloudis,Maroussi,16,35.9,16.1,13.2,14.7,1.51,17.4,72.0,24.2%,0.89,0.69,0.33,0.34,0.23,/profile/Giannis-Gagaloudis-35982/,/stats/greek/2012/Maroussi,2012,greek,Giannis-Gagaloudis-35982,Maroussi
Nestoras Komatos,Maroussi,16,35.6,20.4,16.3,18.3,2.70,19.8,72.0,27.5%,1.03,0.77,0.33,0.11,0.18,/profile/Nestoras-Komatos-35552/,/stats/greek/2012/Maroussi,2012,greek,Nestoras-Komatos-35552,Maroussi
Ernest Scott,Peristeri,14,33.6,14.7,12.6,15.0,0.90,11.5,71.1,16.2%,1.01,0.89,0.13,0.11,0.09,/profile/Ernest-Scott-39456/,/stats/greek/2012/Peristeri,2012,greek,Ernest-Scott-39456,Peristeri
Charalampos Giannopoulos,Peristeri,24,32.6,14.5,12.2,15.0,1.44,13.2,71.1,18.6%,0.94,0.77,0.23,0.14,0.18,/profile/Charalampos-Giannopoulos-1379/,/stats/greek/2012/Peristeri,2012,greek,Charalampos-Giannopoulos-1379,Peristeri
Dimitrios Charitopoulos,Maroussi,14,32.3,16.1,13.4,16.7,1.19,11.6,72.0,16.0%,1.04,0.82,0.40,0.09,0.17,/profile/Dimitrios-Charitopoulos-36669/,/stats/greek/2012/Maroussi,2012,greek,Dimitrios-Charitopoulos-36669,Maroussi
Dionte Christmas,Rethymno,26,32.2,25.4,17.2,21.3,6.08,16.4,73.3,22.4%,1.14,0.77,0.40,0.19,0.13,/profile/Dionte-Christmas-1234/,/stats/greek/2012/Rethymno,2012,greek,Dionte-Christmas-1234,Rethymno
Jimmy Baxter,Ikaros,12,32.0,14.0,10.2,12.7,0.61,14.7,74.6,19.7%,0.88,0.80,0.20,0.14,0.14,/profile/Jimmy-Baxter-30743/,/stats/greek/2012/Ikaros,2012,greek,Jimmy-Baxter-30743,Ikaros
Gary Flowers,Drama,6,31.4,8.1,9.3,11.9,-0.25,14.5,73.3,19.8%,0.73,0.79,0.15,0.13,0.22,/profile/Gary-Flowers-5804/,/stats/greek/2012/Drama,2012,greek,Gary-Flowers-5804,Drama
Darryl Thompson,Ilisiakos,24,29.8,11.4,7.3,9.8,0.22,11.6,73.7,15.7%,0.87,0.91,0.20,0.30,0.18,/profile/Darryl-Thompson-39772/,/stats/greek/2012/Ilisiakos,2012,greek,Darryl-Thompson-39772,Ilisiakos
Jure Mocnik,Peristeri,14,29.6,9.8,7.3,9.8,-0.20,7.7,71.1,10.8%,0.89,0.45,0.70,0.41,0.27,/profile/Jure-Mocnik-195/,/stats/greek/2012/Peristeri,2012,greek,Jure-Mocnik-195,Peristeri
Dimos Dikoudis,PAOK,26,29.4,21.3,13.2,18.0,3.99,12.3,70.7,17.3%,1.20,0.81,0.37,0.12,0.18,/profile/Dimos-Dikoudis-5579/,/stats/greek/2012/PAOK,2012,greek,Dimos-Dikoudis-5579,PAOK
Andreas Kanonidis,Maroussi,7,29.3,16.6,11.7,16.0,0.59,9.0,72.0,12.5%,1.11,0.91,0.37,0.19,0.16,/profile/Andreas-Kanonidis-6148/,/stats/greek/2012/Maroussi,2012,greek,Andreas-Kanonidis-6148,Maroussi
Zack Wright,Rethymno,22,29.1,27.3,17.8,24.4,5.24,12.3,73.3,16.8%,1.11,0.80,0.34,0.33,0.18,/profile/Zack-Wright-5915/,/stats/greek/2012/Rethymno,2012,greek,Zack-Wright-5915,Rethymno
Richard Roby,Peristeri,8,29.0,19.8,13.5,18.6,1.04,15.5,71.1,21.8%,1.06,0.75,0.26,0.04,0.22,/profile/Richard-Roby-345/,/stats/greek/2012/Peristeri,2012,greek,Richard-Roby-345,Peristeri
Dominic James,Aris,14,28.9,21.5,12.5,17.3,2.14,13.6,73.6,18.5%,1.07,0.83,0.43,0.30,0.14,/profile/Dominic-James-595/,/stats/greek/2012/Aris,2012,greek,Dominic-James-595,Aris
Billy Keys,Panionios,34,28.6,12.0,7.6,10.6,0.57,10.6,71.1,14.8%,0.97,0.82,0.28,0.20,0.17,/profile/Billy-Keys-5580/,/stats/greek/2012/Panionios,2012,greek,Billy-Keys-5580,Panionios
Mike King,Ikaros,7,28.5,10.8,7.7,10.8,-0.00,9.9,74.6,13.3%,0.94,0.79,0.26,0.13,0.22,/profile/Mike-King-5562/,/stats/greek/2012/Ikaros,2012,greek,Mike-King-5562,Ikaros
Sotiris Karapostolou,Kavala,26,28.4,12.4,8.1,11.4,0.57,12.5,70.6,17.7%,0.89,0.80,0.17,0.24,0.22,/profile/Sotiris-Karapostolou-38191/,/stats/greek/2012/Kavala,2012,greek,Sotiris-Karapostolou-38191,Kavala
Mike Taylor,Kavala,22,28.3,16.4,10.7,15.2,1.73,14.7,70.6,20.8%,0.95,0.76,0.25,0.14,0.22,/profile/Mike-Taylor-5211/,/stats/greek/2012/Kavala,2012,greek,Mike-Taylor-5211,Kavala
Kostas Charalampidis,Drama,22,28.3,22.8,15.0,21.2,3.71,14.8,73.3,20.1%,1.06,0.67,0.38,0.29,0.20,/profile/Kostas-Charalampidis-35416/,/stats/greek/2012/Drama,2012,greek,Kostas-Charalampidis-35416,Drama
Boo Davis,Aris,22,28.2,11.9,7.8,11.0,0.34,11.0,73.6,15.0%,0.88,0.76,0.31,0.15,0.14,/profile/Boo-Davis-29006/,/stats/greek/2012/Aris,2012,greek,Boo-Davis-29006,Aris
Angelos Tsamis,Rhodes,35,28.1,16.2,11.4,16.3,2.63,12.1,72.7,16.6%,0.94,0.75,0.27,0.21,0.22,/profile/Angelos-Tsamis-38663/,/stats/greek/2012/Rhodes,2012,greek,Angelos-Tsamis-38663,Rhodes
Nana Enguaier,Ilisiakos,22,28.0,18.3,13.0,18.6,2.29,11.5,73.7,15.6%,1.05,0.79,0.37,0.05,0.19,/profile/Nana-Enguaier-42195/,/stats/greek/2012/Ilisiakos,2012,greek,Nana-Enguaier-42195,Ilisiakos
Aron Baynes,Ikaros,23,28.0,20.0,14.8,21.2,2.92,13.0,74.6,17.4%,1.04,0.74,0.40,0.04,0.22,/profile/Aron-Baynes-5086/,/stats/greek/2012/Ikaros,2012,greek,Aron-Baynes-5086,Ikaros
Frank Elegar,Maroussi,13,27.9,16.5,11.2,16.1,1.03,7.6,72.0,10.5%,1.20,0.79,0.44,0.06,0.17,/profile/Frank-Elegar-1409/,/stats/greek/2012/Maroussi,2012,greek,Frank-Elegar-1409,Maroussi
Muhamed Pasalic,Kavala,26,27.7,14.7,9.1,13.1,1.38,9.1,70.6,12.9%,1.11,0.83,0.17,0.24,0.18,/profile/Muhamed-Pasalic-38878/,/stats/greek/2012/Kavala,2012,greek,Muhamed-Pasalic-38878,Kavala
Vassilis Simtsak,Kavala,26,27.5,13.2,10.3,15.0,0.86,5.8,70.6,8.2%,1.07,0.83,0.28,0.19,0.18,/profile/Vassilis-Simtsak-39370/,/stats/greek/2012/Kavala,2012,greek,Vassilis-Simtsak-39370,Kavala
Rashad Wright,PAOK,11,27.4,11.8,8.3,12.1,0.15,8.8,70.7,12.4%,0.90,0.75,0.25,0.24,0.17,/profile/Rashad-Wright-5336/,/stats/greek/2012/PAOK,2012,greek,Rashad-Wright-5336,PAOK
Vasilis Xanthopoulos,Panionios,34,27.3,13.1,8.7,12.8,1.06,8.3,71.1,11.7%,0.82,0.83,0.16,0.55,0.19,/profile/Vasilis-Xanthopoulos-37112/,/stats/greek/2012/Panionios,2012,greek,Vasilis-Xanthopoulos-37112,Panionios
Jeremy Hunt,Drama,16,27.2,11.0,9.3,13.6,0.04,10.3,73.3,14.1%,0.76,0.76,0.18,0.27,0.18,/profile/Jeremy-Hunt-1276/,/stats/greek/2012/Drama,2012,greek,Jeremy-Hunt-1276,Drama
Brent Petway,Rethymno,26,26.5,23.4,14.3,21.5,4.32,9.0,73.3,12.2%,1.33,0.91,0.35,0.10,0.09,/profile/Brent-Petway-356/,/stats/greek/2012/Rethymno,2012,greek,Brent-Petway-356,Rethymno
Giannis Kalabokis,PAOK,18,26.1,18.1,9.9,15.2,1.71,12.0,70.7,17.0%,1.06,0.69,0.41,0.11,0.16,/profile/Giannis-Kalabokis-37340/,/stats/greek/2012/PAOK,2012,greek,Giannis-Kalabokis-37340,PAOK
Jon Diebler,Panionios,34,26.1,18.1,10.7,16.5,3.22,8.3,71.1,11.7%,1.30,0.87,0.18,0.11,0.15,/profile/Jon-Diebler-1410/,/stats/greek/2012/Panionios,2012,greek,Jon-Diebler-1410,Panionios
Christos Tapoutos,Aris,25,26.0,22.3,14.1,21.6,3.73,12.0,73.6,16.3%,1.12,0.83,0.27,0.14,0.12,/profile/Christos-Tapoutos-35410/,/stats/greek/2012/Aris,2012,greek,Christos-Tapoutos-35410,Aris
Adrian Oliver,Aris,3,25.9,3.0,2.3,3.6,-0.30,11.1,73.6,15.1%,0.75,0.84,0.15,0.21,0.24,/profile/Adrian-Oliver-1169/,/stats/greek/2012/Aris,2012,greek,Adrian-Oliver-1169,Aris
Marcus Hatten,Rhodes,34,25.9,18.5,10.4,16.1,3.37,11.1,72.7,15.3%,1.00,0.81,0.33,0.20,0.16,/profile/Marcus-Hatten-5653/,/stats/greek/2012/Rhodes,2012,greek,Marcus-Hatten-5653,Rhodes
Jamarr Sanders,Drama,6,25.8,10.0,6.5,10.1,-0.06,7.0,73.3,9.6%,1.00,1.05,0.17,0.24,0.12,/profile/Jamarr-Sanders-6382/,/stats/greek/2012/Drama,2012,greek,Jamarr-Sanders-6382,Drama
Ravern Johnson,Ikaros,7,25.6,14.1,9.0,14.1,0.29,11.0,74.6,14.7%,0.98,0.81,0.29,0.10,0.16,/profile/Ravern-Johnson-5673/,/stats/greek/2012/Ikaros,2012,greek,Ravern-Johnson-5673,Ikaros
Leonidas Kaselakis,Ilisiakos,24,25.4,9.5,5.8,9.2,-0.39,7.1,73.7,9.6%,1.00,0.99,0.31,0.12,0.12,/profile/Leonidas-Kaselakis-39929/,/stats/greek/2012/Ilisiakos,2012,greek,Leonidas-Kaselakis-39929,Ilisiakos
J.R. Giddens,PAOK,16,25.1,13.6,8.9,14.2,0.56,8.9,70.7,12.5%,0.90,0.88,0.19,0.08,0.15,/profile/J.R.-Giddens-74/,/stats/greek/2012/PAOK,2012,greek,J.R.-Giddens-74,PAOK
Romel Beck,Ikaros,16,25.1,24.2,12.9,20.5,2.67,12.0,74.6,16.1%,1.23,0.79,0.26,0.15,0.14,/profile/Romel-Beck-5122/,/stats/greek/2012/Ikaros,2012,greek,Romel-Beck-5122,Ikaros
Edin Bavcic,Drama,18,25.1,17.9,11.1,17.7,1.59,9.6,73.3,13.1%,1.14,0.78,0.47,0.10,0.14,/profile/Edin-Bavcic-1059/,/stats/greek/2012/Drama,2012,greek,Edin-Bavcic-1059,Drama
Gavin Edwards,Peristeri,19,24.8,15.2,9.9,16.0,1.02,9.2,71.1,13.0%,1.03,0.69,0.39,0.05,0.24,/profile/Gavin-Edwards-1193/,/stats/greek/2012/Peristeri,2012,greek,Gavin-Edwards-1193,Peristeri
Ruben Boykin,Rhodes,35,24.5,16.7,9.7,15.9,2.50,7.6,72.7,10.4%,1.16,0.88,0.34,0.10,0.16,/profile/Ruben-Boykin-26256/,/stats/greek/2012/Rhodes,2012,greek,Ruben-Boykin-26256,Rhodes
Eleftherios Akepsimaidis,Maroussi,24,24.4,9.6,5.4,8.9,-0.36,7.9,72.0,11.0%,0.90,0.86,0.20,0.25,0.14,/profile/Eleftherios-Akepsimaidis-42204/,/stats/greek/2012/Maroussi,2012,greek,Eleftherios-Akepsimaidis-42204,Maroussi
Dimitrios Tsaldaris,Aris,18,24.3,13.1,7.7,12.7,0.50,8.6,73.6,11.6%,0.95,0.81,0.20,0.32,0.19,/profile/Dimitrios-Tsaldaris-5941/,/stats/greek/2012/Aris,2012,greek,Dimitrios-Tsaldaris-5941,Aris
Uros Duvnjak,PAOK,11,24.2,13.1,7.3,12.0,0.30,9.4,70.7,13.3%,0.88,0.60,0.29,0.20,0.29,/profile/Uros-Duvnjak-38218/,/stats/greek/2012/PAOK,2012,greek,Uros-Duvnjak-38218,PAOK
Feliks Kojadinovic,Maroussi,7,24.1,1.9,3.4,5.7,-0.75,7.2,72.0,10.0%,0.57,0.65,0.26,0.28,0.28,/profile/Feliks-Kojadinovic-36712/,/stats/greek/2012/Maroussi,2012,greek,Feliks-Kojadinovic-36712,Maroussi
Miroslav Todic,Ilisiakos,11,23.9,15.8,9.8,16.4,0.65,11.1,73.7,15.1%,0.95,0.78,0.28,0.10,0.15,/profile/Miroslav-Todic-38064/,/stats/greek/2012/Ilisiakos,2012,greek,Miroslav-Todic-38064,Ilisiakos
Dimitris Diamantidis,Panathinaikos,33,23.6,22.7,13.0,22.0,4.60,9.4,74.5,12.6%,1.09,0.65,0.27,0.47,0.25,/profile/Dimitris-Diamantidis-5113/,/stats/greek/2012/Panathinaikos,2012,greek,Dimitris-Diamantidis-5113,Panathinaikos
Alex Stepheson,Panionios,21,23.5,22.7,13.0,22.1,2.91,9.1,71.1,12.9%,1.12,0.68,0.52,0.08,0.23,/profile/Alex-Stepheson-1390/,/stats/greek/2012/Panionios,2012,greek,Alex-Stepheson-1390,Panionios
Vassilis Spanoulis,Olympiakos,31,23.4,21.2,11.5,19.7,3.75,12.0,74.7,16.1%,0.97,0.74,0.31,0.42,0.19,/profile/Vassilis-Spanoulis-5209/,/stats/greek/2012/Olympiakos,2012,greek,Vassilis-Spanoulis-5209,Olympiakos
Hernold Gardener-Hall,Ilisiakos,9,23.0,27.7,14.1,24.6,1.73,10.3,73.7,13.9%,1.24,0.69,0.55,0.01,0.18,/profile/Hernold-Gardener-Hall-42237/,/stats/greek/2012/Ilisiakos,2012,greek,Hernold-Gardener-Hall-42237,Ilisiakos
Sam Muldrow,Aris,26,22.9,15.0,9.6,16.7,1.25,6.7,73.6,9.1%,1.02,0.82,0.30,0.05,0.20,/profile/Sam-Muldrow-6160/,/stats/greek/2012/Aris,2012,greek,Sam-Muldrow-6160,Aris
Prodromos Nikolaidis,Maroussi,19,22.8,11.1,5.4,9.5,0.06,10.5,72.0,14.6%,0.95,0.89,0.17,0.10,0.19,/profile/Prodromos-Nikolaidis-36335/,/stats/greek/2012/Maroussi,2012,greek,Prodromos-Nikolaidis-36335,Maroussi
Ioannis Demertzis,Maroussi,23,22.7,9.7,5.7,10.1,-0.30,5.3,72.0,7.4%,0.89,0.90,0.27,0.40,0.16,/profile/Ioannis-Demertzis-39148/,/stats/greek/2012/Maroussi,2012,greek,Ioannis-Demertzis-39148,Maroussi
Patrick O'Bryant,Kavala,19,22.5,20.8,12.0,21.3,2.13,9.9,70.6,14.0%,0.97,0.88,0.18,0.07,0.20,/profile/Patrick-O-Bryant-333/,/stats/greek/2012/Kavala,2012,greek,Patrick-O-Bryant-333,Kavala
Julian Sensley,Ikaros,4,22.3,1.8,2.8,4.9,-0.40,6.1,74.6,8.2%,0.45,0.69,0.33,0.20,0.24,/profile/Julian-Sensley-363/,/stats/greek/2012/Ikaros,2012,greek,Julian-Sensley-363,Ikaros
Milutin Aleksic,PAOK,15,22.2,12.1,7.8,14.1,0.21,7.3,70.7,10.3%,0.80,0.59,0.39,0.26,0.32,/profile/Milutin-Aleksic-35827/,/stats/greek/2012/PAOK,2012,greek,Milutin-Aleksic-35827,PAOK
Fanis Koumpouras,Ikaros,23,22.1,9.7,5.6,10.1,-0.28,7.0,74.6,9.4%,0.76,0.71,0.24,0.30,0.20,/profile/Fanis-Koumpouras-39460/,/stats/greek/2012/Ikaros,2012,greek,Fanis-Koumpouras-39460,Ikaros
Nikos Hatzis,Ilisiakos,24,22.1,16.5,7.7,13.9,1.50,8.7,73.7,11.8%,1.03,0.81,0.40,0.19,0.14,/profile/Nikos-Hatzis-36290/,/stats/greek/2012/Ilisiakos,2012,greek,Nikos-Hatzis-36290,Ilisiakos
Giannis Athineou,Drama,24,21.9,10.9,6.3,11.5,0.03,5.6,73.3,7.7%,1.05,0.80,0.18,0.35,0.22,/profile/Giannis-Athineou-39842/,/stats/greek/2012/Drama,2012,greek,Giannis-Athineou-39842,Drama
Nick Calathes,Panathinaikos,35,21.9,15.3,8.5,15.5,1.72,9.2,74.5,12.3%,0.88,0.75,0.18,0.33,0.23,/profile/Nick-Calathes-1237/,/stats/greek/2012/Panathinaikos,2012,greek,Nick-Calathes-1237,Panathinaikos
Damir Latovic,Rethymno,26,21.8,15.3,8.4,15.5,1.25,6.9,73.3,9.5%,1.16,1.00,0.21,0.09,0.14,/profile/Damir-Latovic-34510/,/stats/greek/2012/Rethymno,2012,greek,Damir-Latovic-34510,Rethymno
Antonios Asimakopoulos,Rhodes,35,21.7,13.1,7.7,14.2,0.84,6.9,72.7,9.5%,0.99,0.83,0.27,0.12,0.20,/profile/Antonios-Asimakopoulos-37188/,/stats/greek/2012/Rhodes,2012,greek,Antonios-Asimakopoulos-37188,Rhodes
