Player,Team,G,MP,PTS,FG_2P,FG_2PA,FG_2P_Pct,FG_3P,FGA_3P,FG_3P_Pct,FT,FTA,FT_Pct,OREB,DREB,REB,AST,STL,BLK,TO,PF,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Joe Alexander,Sassari,9,26.8,16.6,4.4,12.1,36.6%,1.2,3.9,30.4%,4.2,4.9,86.2%,1.7,5.8,7.5,1.2,0.7,2.2,1.5,3.6,/profile/Joe-Alexander-1185/,/stats/euroleague/2016/Sassari,2016,euroleague,Joe-Alexander-1185,Sassari
Kyrylo Fesenko,Kuban,10,15.1,16.6,7.4,10.6,69.2%,0.0,0.0,0.0%,1.9,4.4,43.8%,4.6,7.1,11.7,3.0,0.3,0.8,5.4,6.3,/profile/Kyrylo-Fesenko-1065/,/stats/euroleague/2016/Kuban,2016,euroleague,Kyrylo-Fesenko-1065,Kuban
Janis Strelnieks,Bamberg,24,24.2,16.5,3.0,5.4,55.8%,2.5,6.2,40.4%,2.9,3.2,91.3%,0.6,2.9,3.4,5.6,1.2,0.1,2.3,3.2,/profile/Janis-Strelnieks-5908/,/stats/euroleague/2016/Bamberg,2016,euroleague,Janis-Strelnieks-5908,Bamberg
Daniel Hackett,Olympiakos,24,19.9,16.5,3.2,6.7,48.1%,1.9,4.8,39.3%,4.4,5.5,81.3%,0.3,4.5,4.8,4.8,1.7,0.2,3.1,5.5,/profile/Daniel-Hackett-1384/,/stats/euroleague/2016/Olympiakos,2016,euroleague,Daniel-Hackett-1384,Olympiakos
Leon Radosevic,Bamberg,19,18.5,16.5,6.1,11.1,55.2%,0.0,0.0,0.0%,4.3,6.0,71.2%,3.5,4.2,7.6,1.4,0.7,0.8,2.0,4.9,/profile/Leon-Radosevic-5136/,/stats/euroleague/2016/Bamberg,2016,euroleague,Leon-Radosevic-5136,Bamberg
Justin Doellman,Barcelona,28,24.1,16.4,4.4,8.8,50.3%,1.6,3.8,43.5%,2.6,3.0,87.8%,1.3,5.6,6.9,1.6,2.0,0.2,1.9,3.2,/profile/Justin-Doellman-1275/,/stats/euroleague/2016/Barcelona,2016,euroleague,Justin-Doellman-1275,Barcelona
Andrey Zubkov,Kuban,30,10.8,16.4,4.3,6.6,65.4%,1.9,5.3,35.7%,2.0,2.7,76.2%,2.3,5.0,7.3,1.9,0.5,0.0,2.5,5.9,/profile/Andrey-Zubkov-6413/,/stats/euroleague/2016/Kuban,2016,euroleague,Andrey-Zubkov-6413,Kuban
James Gist,Panathinaikos,26,26.5,16.4,5.3,8.8,60.9%,1.2,3.4,34.5%,2.3,4.0,56.5%,2.1,4.8,6.9,2.2,1.6,0.9,2.5,3.9,/profile/James-Gist-597/,/stats/euroleague/2016/Panathinaikos,2016,euroleague,James-Gist-597,Panathinaikos
Andres Nocioni,Real Madrid,24,13.9,16.4,2.4,5.2,45.5%,2.8,8.4,33.8%,3.2,4.1,77.1%,0.8,6.7,7.5,0.5,0.4,1.3,1.8,4.5,/profile/Andres-Nocioni-3763/,/stats/euroleague/2016/Real%20Madrid,2016,euroleague,Andres-Nocioni-3763,Real%20Madrid
Tyrese Rice,Khimki,24,29.2,16.3,3.6,8.2,44.0%,2.0,6.4,30.8%,3.1,3.8,81.4%,0.5,2.2,2.7,8.0,1.5,0.2,3.9,3.0,/profile/Tyrese-Rice-1082/,/stats/euroleague/2016/Khimki,2016,euroleague,Tyrese-Rice-1082,Khimki
Tarence Kinsey,Red Star,16,23.5,16.2,5.6,11.3,49.5%,0.4,3.3,12.9%,3.8,4.3,87.8%,0.8,2.8,3.7,3.2,1.9,0.2,2.5,3.6,/profile/Tarence-Kinsey-1037/,/stats/euroleague/2016/Red%20Star,2016,euroleague,Tarence-Kinsey-1037,Red%20Star
Kyle Hines,CSKA Moscow,29,26.3,16.1,6.2,9.2,67.4%,0.0,0.0,0.0%,3.7,5.6,65.8%,2.8,4.2,7.0,1.5,0.9,1.2,1.6,3.7,/profile/Kyle-Hines-513/,/stats/euroleague/2016/CSKA%20Moscow,2016,euroleague,Kyle-Hines-513,CSKA%20Moscow
Matt Janning,Kuban,14,22.0,16.1,2.5,4.8,52.8%,3.2,8.2,39.3%,1.3,1.3,100.0%,1.2,2.1,3.3,2.5,0.7,0.1,2.4,4.3,/profile/Matt-Janning-6311/,/stats/euroleague/2016/Kuban,2016,euroleague,Matt-Janning-6311,Kuban
Yakhouba Diawara,Limoges,6,21.7,16.1,3.9,10.0,39.4%,2.1,4.8,43.8%,1.8,2.4,75.0%,0.0,2.7,2.7,0.9,0.6,0.3,2.4,3.9,/profile/Yakhouba-Diawara-5192/,/stats/euroleague/2016/Limoges,2016,euroleague,Yakhouba-Diawara-5192,Limoges
Krunoslav Simon,Milano,10,26.8,16.0,3.0,6.7,44.4%,2.4,8.8,27.1%,2.8,4.0,70.4%,1.0,4.9,6.0,4.2,0.9,0.4,3.3,2.8,/profile/Krunoslav-Simon-5947/,/stats/euroleague/2016/Milano,2016,euroleague,Krunoslav-Simon-5947,Milano
Luka Zoric,Cedevita,16,13.0,16.0,6.1,13.9,43.8%,0.0,0.0,0.0%,3.8,4.2,90.9%,2.1,4.2,6.3,1.7,1.0,1.0,2.9,7.1,/profile/Luka-Zoric-5931/,/stats/euroleague/2016/Cedevita,2016,euroleague,Luka-Zoric-5931,Cedevita
Chris Singleton,Kuban,31,21.7,16.0,4.3,9.2,46.7%,1.5,4.8,31.6%,2.8,3.9,73.0%,3.7,5.0,8.6,1.8,2.2,1.2,2.3,5.0,/profile/Chris-Singleton-1342/,/stats/euroleague/2016/Kuban,2016,euroleague,Chris-Singleton-1342,Kuban
Mateusz Ponitka,Zastal,10,31.5,15.9,5.4,9.4,57.7%,0.7,2.7,25.0%,3.1,4.5,67.6%,2.9,7.6,10.5,2.9,1.5,0.3,3.7,1.7,/profile/Mateusz-Ponitka-6130/,/stats/euroleague/2016/Zastal,2016,euroleague,Mateusz-Ponitka-6130,Zastal
Ricky Hickman,Fenerbahce,20,11.8,15.8,3.6,7.2,50.0%,1.6,5.0,31.0%,4.0,5.0,79.3%,0.3,4.0,4.3,4.5,1.2,0.0,1.9,4.7,/profile/Ricky-Hickman-26304/,/stats/euroleague/2016/Fenerbahce,2016,euroleague,Ricky-Hickman-26304,Fenerbahce
Nikolaos Zisis,Bamberg,24,25.9,15.8,4.1,8.1,50.0%,1.7,4.4,38.8%,2.6,3.3,80.0%,0.7,3.5,4.2,5.6,0.7,0.0,2.9,2.8,/profile/Nikolaos-Zisis-117/,/stats/euroleague/2016/Bamberg,2016,euroleague,Nikolaos-Zisis-117,Bamberg
Milko Bjelica,Darussafaka,24,19.1,15.8,4.0,8.5,47.4%,1.5,4.2,35.4%,3.3,4.9,67.9%,2.2,5.0,7.2,1.7,0.8,0.2,2.4,3.3,/profile/Milko-Bjelica-5891/,/stats/euroleague/2016/Darussafaka,2016,euroleague,Milko-Bjelica-5891,Darussafaka
Mamadou Diop,Vitoria,4,2.5,15.7,0.0,7.9,0.0%,3.9,11.8,33.3%,3.9,7.9,50.0%,3.9,3.9,7.9,0.0,0.0,0.0,3.9,7.9,/profile/Mamadou-Diop-47672/,/stats/euroleague/2016/Vitoria,2016,euroleague,Mamadou-Diop-47672,Vitoria
Carlos Arroyo,Barcelona,22,15.8,15.7,2.1,6.5,32.7%,3.1,7.4,41.3%,2.2,2.7,82.6%,0.9,3.3,4.3,6.1,1.4,0.1,3.3,5.7,/profile/Carlos-Arroyo-1539/,/stats/euroleague/2016/Barcelona,2016,euroleague,Carlos-Arroyo-1539,Barcelona
Jamar Smith,Malaga,15,21.2,15.7,2.9,8.8,33.3%,2.9,7.6,38.6%,0.9,1.1,87.5%,0.9,1.7,2.7,4.8,1.6,0.0,2.8,4.2,/profile/Jamar-Smith-24997/,/stats/euroleague/2016/Malaga,2016,euroleague,Jamar-Smith-24997,Malaga
Jaka Blazic,Vitoria,29,19.1,15.7,3.6,7.4,48.6%,1.7,4.9,35.2%,3.2,4.0,79.3%,2.4,4.1,6.5,1.1,1.3,0.1,2.5,4.2,/profile/Jaka-Blazic-40209/,/stats/euroleague/2016/Vitoria,2016,euroleague,Jaka-Blazic-40209,Vitoria
Deon Thompson,Bayern Muenchen,10,23.1,15.6,7.0,14.3,48.8%,0.0,0.2,0.0%,1.7,2.2,76.9%,1.5,5.4,7.0,1.7,2.0,1.9,1.7,4.8,/profile/Deon-Thompson-1315/,/stats/euroleague/2016/Bayern%20Muenchen,2016,euroleague,Deon-Thompson-1315,Bayern%20Muenchen
Stratos Perperoglou,Barcelona,29,22.0,15.6,3.2,7.0,45.0%,2.3,6.1,37.9%,2.3,3.3,70.6%,0.6,5.1,5.7,2.1,1.1,0.4,1.5,3.8,/profile/Stratos-Perperoglou-5467/,/stats/euroleague/2016/Barcelona,2016,euroleague,Stratos-Perperoglou-5467,Barcelona
Cedi Osman,Anadolu Efes,23,20.0,15.6,3.1,6.2,50.0%,2.3,6.1,38.0%,2.5,3.3,76.3%,2.1,4.0,6.1,1.5,1.8,0.2,1.6,3.0,/profile/Cedi-Osman-7133/,/stats/euroleague/2016/Anadolu%20Efes,2016,euroleague,Cedi-Osman-7133,Anadolu%20Efes
Pero Antic,Fenerbahce,23,21.1,15.6,1.8,4.3,41.2%,2.6,7.0,37.3%,4.2,5.5,76.9%,2.0,6.4,8.4,1.4,0.4,0.1,1.6,4.8,/profile/Pero-Antic-36324/,/stats/euroleague/2016/Fenerbahce,2016,euroleague,Pero-Antic-36324,Fenerbahce
Fran Vazquez,Malaga,23,14.8,15.5,7.0,13.4,52.3%,0.0,0.0,0.0%,1.5,2.0,75.0%,2.6,5.3,7.9,0.6,0.6,1.0,2.1,6.4,/profile/Fran-Vazquez-23/,/stats/euroleague/2016/Malaga,2016,euroleague,Fran-Vazquez-23,Malaga
Brock Motum,Zalgiris,24,17.3,15.5,5.0,9.3,53.6%,1.3,3.6,35.1%,1.7,2.3,75.0%,2.5,3.9,6.4,1.3,1.2,0.0,3.0,3.5,/profile/Brock-Motum-16534/,/stats/euroleague/2016/Zalgiris,2016,euroleague,Brock-Motum-16534,Zalgiris
Will Daniels,Limoges,10,19.7,15.5,4.2,8.0,52.5%,1.4,3.6,38.9%,2.8,3.8,73.7%,1.2,3.4,4.6,2.2,0.8,0.2,2.8,4.4,/profile/Will-Daniels-1209/,/stats/euroleague/2016/Limoges,2016,euroleague,Will-Daniels-1209,Limoges
Darius Miller,Bamberg,24,24.8,15.4,3.5,6.6,52.6%,2.1,5.3,40.3%,2.1,2.3,90.9%,0.6,3.4,4.0,2.7,0.5,0.9,2.2,4.5,/profile/Darius-Miller-5260/,/stats/euroleague/2016/Bamberg,2016,euroleague,Darius-Miller-5260,Bamberg
Dee Bost,Zastal,10,22.8,15.4,4.2,8.6,48.9%,1.1,6.9,15.8%,3.7,4.8,76.9%,0.4,2.6,2.9,6.4,2.6,0.0,2.4,4.2,/profile/Dee-Bost-5877/,/stats/euroleague/2016/Zastal,2016,euroleague,Dee-Bost-5877,Zastal
Trey Thompkins,Real Madrid,15,15.2,15.3,3.1,7.2,42.9%,2.4,6.9,35.0%,1.9,1.9,100.0%,1.6,6.2,7.7,2.8,0.3,0.9,1.6,5.3,/profile/Trey-Thompkins-5254/,/stats/euroleague/2016/Real%20Madrid,2016,euroleague,Trey-Thompkins-5254,Real%20Madrid
Jayson Granger,Anadolu Efes,23,26.3,15.3,3.9,8.7,44.8%,1.8,5.8,31.5%,2.0,2.9,68.9%,0.8,3.8,4.6,5.9,1.0,0.1,2.5,3.2,/profile/Jayson-Granger-5093/,/stats/euroleague/2016/Anadolu%20Efes,2016,euroleague,Jayson-Granger-5093,Anadolu%20Efes
Juan Palacios,Karsiyaka,9,21.7,15.2,6.1,13.6,44.8%,0.6,3.5,17.6%,1.2,2.2,54.5%,2.6,5.1,7.7,2.2,2.8,0.2,3.0,4.1,/profile/Juan-Palacios-217/,/stats/euroleague/2016/Karsiyaka,2016,euroleague,Juan-Palacios-217,Karsiyaka
James Augustine,Khimki,23,27.8,15.2,6.6,9.6,68.8%,0.2,0.5,37.5%,1.4,2.4,60.0%,3.5,5.7,9.3,2.4,1.4,1.3,1.5,2.3,/profile/James-Augustine-160/,/stats/euroleague/2016/Khimki,2016,euroleague,James-Augustine-160,Khimki
Tomas Satoransky,Barcelona,29,24.5,15.2,4.2,7.4,56.7%,1.5,4.1,36.6%,2.3,3.1,75.5%,0.7,4.1,4.8,7.1,1.6,0.5,2.7,3.1,/profile/Tomas-Satoransky-5280/,/stats/euroleague/2016/Barcelona,2016,euroleague,Tomas-Satoransky-5280,Barcelona
Kenan Karahodzic,Malaga,7,4.0,15.2,3.0,3.0,100.0%,3.0,6.1,50.0%,0.0,0.0,0.0%,1.5,0.0,1.5,4.6,0.0,0.0,4.6,4.6,/profile/Kenan-Karahodzic-68628/,/stats/euroleague/2016/Malaga,2016,euroleague,Kenan-Karahodzic-68628,Malaga
Romain Duport,Strasbourg,6,10.7,15.2,6.7,12.8,52.4%,0.6,0.6,100.0%,0.0,0.0,0.0%,1.2,4.3,5.5,1.8,0.6,0.0,0.0,5.5,/profile/Romain-Duport-1261/,/stats/euroleague/2016/Strasbourg,2016,euroleague,Romain-Duport-1261,Strasbourg
Marko Arapovic,Cedevita,23,21.0,15.1,4.8,8.4,57.3%,1.2,4.4,27.8%,1.8,2.6,68.8%,3.2,4.7,7.9,1.8,0.7,0.3,2.0,4.3,/profile/Marko-Arapovic-61995/,/stats/euroleague/2016/Cedevita,2016,euroleague,Marko-Arapovic-61995,Cedevita
Jon Diebler,Anadolu Efes,21,26.7,15.1,1.3,2.2,58.1%,3.7,7.4,49.5%,1.6,2.0,82.1%,1.0,1.8,2.7,2.5,0.6,0.1,1.2,4.2,/profile/Jon-Diebler-1410/,/stats/euroleague/2016/Anadolu%20Efes,2016,euroleague,Jon-Diebler-1410,Anadolu%20Efes
Eleftherios Bochoridis,Panathinaikos,2,2.7,15.1,0.0,0.0,0.0%,0.0,0.0,0.0%,15.1,15.1,100.0%,0.0,0.0,0.0,7.5,0.0,0.0,0.0,15.1,/profile/Eleftherios-Bochoridis-42188/,/stats/euroleague/2016/Panathinaikos,2016,euroleague,Eleftherios-Bochoridis-42188,Panathinaikos
K.C. Rivers,Real Madrid,17,17.5,15.1,3.7,6.1,60.9%,2.2,7.1,31.5%,0.9,1.2,77.8%,0.7,2.8,3.4,1.8,1.8,0.1,0.5,3.3,/profile/K.C.-Rivers-5111/,/stats/euroleague/2016/Real%20Madrid,2016,euroleague,K.C.-Rivers-5111,Real%20Madrid
Brian Randle,Maccabi Tel Aviv,8,22.8,15.0,5.3,8.9,60.0%,0.4,1.1,40.0%,3.1,4.4,70.0%,1.5,2.9,4.4,1.8,1.1,1.3,2.4,6.9,/profile/Brian-Randle-1004/,/stats/euroleague/2016/Maccabi%20Tel%20Aviv,2016,euroleague,Brian-Randle-1004,Maccabi%20Tel%20Aviv
Guillermo Hernangomez,Real Madrid,14,11.2,15.0,6.8,10.5,64.3%,0.0,0.0,0.0%,1.5,2.8,54.5%,4.0,7.8,11.8,1.0,0.8,2.0,2.5,5.3,/profile/Guillermo-Hernangomez-7204/,/stats/euroleague/2016/Real%20Madrid,2016,euroleague,Guillermo-Hernangomez-7204,Real%20Madrid
Rok Stipcevic,Sassari,10,17.7,15.0,2.1,5.6,37.5%,3.0,7.9,38.2%,1.9,1.9,100.0%,0.5,2.5,3.0,3.9,0.7,0.0,3.2,2.5,/profile/Rok-Stipcevic-5940/,/stats/euroleague/2016/Sassari,2016,euroleague,Rok-Stipcevic-5940,Sassari
Olivier Hanlan,Zalgiris,24,21.1,15.0,3.5,9.2,38.5%,1.8,5.0,35.9%,2.5,3.5,71.1%,1.0,3.4,4.4,3.1,1.3,0.1,2.4,4.6,/profile/Olivier-Hanlan-47653/,/stats/euroleague/2016/Zalgiris,2016,euroleague,Olivier-Hanlan-47653,Zalgiris
Will Thomas,Malaga,24,23.0,15.0,4.5,8.4,53.2%,0.8,4.0,21.2%,3.5,4.2,83.3%,3.4,5.1,8.5,2.2,1.1,0.2,1.5,2.4,/profile/Will-Thomas-25392/,/stats/euroleague/2016/Malaga,2016,euroleague,Will-Thomas-25392,Malaga
Ognjen Kuzmic,Panathinaikos,25,13.8,14.8,5.7,11.8,48.0%,0.0,0.0,0.0%,3.5,5.1,68.2%,5.8,6.3,12.1,0.8,1.0,0.8,2.2,6.3,/profile/Ognjen-Kuzmic-40428/,/stats/euroleague/2016/Panathinaikos,2016,euroleague,Ognjen-Kuzmic-40428,Panathinaikos
Marko Simonovic,Red Star,27,19.9,14.8,1.8,3.2,54.5%,3.3,7.9,42.1%,1.3,1.7,78.3%,1.2,2.6,3.8,0.5,1.0,0.1,1.0,3.0,/profile/Marko-Simonovic-38857/,/stats/euroleague/2016/Red%20Star,2016,euroleague,Marko-Simonovic-38857,Red%20Star
Bryant Dunston,Anadolu Efes,24,21.0,14.7,5.2,8.7,60.4%,0.0,0.0,0.0%,4.3,6.5,65.5%,3.9,5.4,9.3,2.2,0.9,2.0,2.2,5.1,/profile/Bryant-Dunston-516/,/stats/euroleague/2016/Anadolu%20Efes,2016,euroleague,Bryant-Dunston-516,Anadolu%20Efes
Davis Bertans,Vitoria,15,20.7,14.7,1.1,1.6,69.2%,3.4,7.1,47.4%,2.4,2.6,90.5%,0.6,3.0,3.6,1.7,0.7,0.7,1.5,5.2,/profile/Davis-Bertans-6320/,/stats/euroleague/2016/Vitoria,2016,euroleague,Davis-Bertans-6320,Vitoria
Alex Renfroe,Bayern Muenchen,10,27.0,14.7,3.8,7.1,53.1%,1.6,3.6,44.0%,2.3,2.9,80.0%,1.3,4.8,6.1,6.1,0.9,0.3,5.4,3.6,/profile/Alex-Renfroe-24118/,/stats/euroleague/2016/Bayern%20Muenchen,2016,euroleague,Alex-Renfroe-24118,Bayern%20Muenchen
Leo Westermann,Limoges,10,27.2,14.6,3.8,6.8,55.3%,1.6,4.6,34.4%,2.3,2.6,88.9%,0.4,3.6,4.1,6.2,1.6,0.1,4.9,3.2,/profile/Leo-Westermann-6149/,/stats/euroleague/2016/Limoges,2016,euroleague,Leo-Westermann-6149,Limoges
DeMarcus Nelson,Malaga,14,17.9,14.6,4.8,10.2,46.7%,1.4,3.9,34.8%,1.0,1.9,54.5%,1.7,3.2,4.9,5.8,2.7,0.3,3.4,4.6,/profile/DeMarcus-Nelson-58/,/stats/euroleague/2016/Malaga,2016,euroleague,DeMarcus-Nelson-58,Malaga
Lucca Staiger,Bamberg,21,7.1,14.6,1.1,1.6,66.7%,4.1,12.1,34.1%,0.0,0.0,0.0%,1.4,1.9,3.3,1.4,1.1,0.0,1.1,4.4,/profile/Lucca-Staiger-21979/,/stats/euroleague/2016/Bamberg,2016,euroleague,Lucca-Staiger-21979,Bamberg
Nikos Pappas,Panathinaikos,5,8.3,14.5,3.9,3.9,100.0%,0.0,4.8,0.0%,6.8,9.7,70.0%,0.0,1.9,1.9,1.9,0.0,0.0,1.9,4.8,/profile/Nikos-Pappas-5167/,/stats/euroleague/2016/Panathinaikos,2016,euroleague,Nikos-Pappas-5167,Panathinaikos
Shane Lawal,Barcelona,17,14.9,14.5,5.7,8.5,67.3%,0.0,0.0,0.0%,3.1,5.2,59.4%,5.5,5.7,11.2,1.6,1.3,2.0,2.4,6.8,/profile/Shane-Lawal-24840/,/stats/euroleague/2016/Barcelona,2016,euroleague,Shane-Lawal-24840,Barcelona
Muhammed Baygul,Karsiyaka,8,9.6,14.5,4.1,6.2,66.7%,1.5,5.2,30.0%,1.5,3.6,42.9%,2.6,1.5,4.1,2.6,0.5,0.0,3.1,5.2,/profile/Muhammed-Baygul-45596/,/stats/euroleague/2016/Karsiyaka,2016,euroleague,Muhammed-Baygul-45596,Karsiyaka
Vladimir Jankovic,Panathinaikos,22,15.7,14.4,3.6,5.7,63.3%,1.8,4.6,40.0%,1.7,3.1,55.6%,1.4,4.8,6.2,3.5,1.4,0.2,1.7,4.8,/profile/Vladimir-Jankovic-5276/,/stats/euroleague/2016/Panathinaikos,2016,euroleague,Vladimir-Jankovic-5276,Panathinaikos
Victor Claver,Kuban,31,27.0,14.3,3.7,6.5,56.4%,1.7,4.2,40.0%,1.9,2.5,78.0%,2.7,6.3,8.9,2.5,1.2,0.7,1.6,2.6,/profile/Victor-Claver-336/,/stats/euroleague/2016/Kuban,2016,euroleague,Victor-Claver-336,Kuban
Renaldas Seibutis,Zalgiris,21,22.4,14.3,3.6,7.9,46.2%,1.3,4.0,31.9%,3.1,3.8,82.2%,0.6,3.1,3.7,2.7,0.7,0.3,3.6,5.2,/profile/Renaldas-Seibutis-426/,/stats/euroleague/2016/Zalgiris,2016,euroleague,Renaldas-Seibutis-426,Zalgiris
Omer Yurtseven,Fenerbahce,8,4.7,14.2,5.5,13.1,41.7%,1.1,2.2,50.0%,0.0,0.0,0.0%,1.1,6.6,7.7,0.0,0.0,0.0,0.0,8.8,/profile/Omer-Yurtseven-73269/,/stats/euroleague/2016/Fenerbahce,2016,euroleague,Omer-Yurtseven-73269,Fenerbahce
Viktor Khryapa,CSKA Moscow,10,16.3,14.2,4.5,5.9,76.0%,1.4,4.5,31.6%,0.9,2.1,44.4%,1.7,7.1,8.8,4.3,0.9,1.9,1.9,5.0,/profile/Viktor-Khryapa-3143/,/stats/euroleague/2016/CSKA%20Moscow,2016,euroleague,Viktor-Khryapa-3143,CSKA%20Moscow
Mardy Collins,Strasbourg,10,20.8,14.2,5.2,9.7,53.8%,0.7,2.4,30.8%,1.5,2.8,53.3%,0.2,3.7,3.9,4.7,0.9,0.2,3.6,3.0,/profile/Mardy-Collins-340/,/stats/euroleague/2016/Strasbourg,2016,euroleague,Mardy-Collins-340,Strasbourg
Bill Walker,Cedevita,16,14.5,14.1,1.9,5.3,35.5%,2.6,7.3,34.9%,2.7,3.7,72.7%,1.7,4.6,6.3,2.2,1.5,0.9,1.9,5.6,/profile/Bill-Walker-552/,/stats/euroleague/2016/Cedevita,2016,euroleague,Bill-Walker-552,Cedevita
Ike Ofoegbu,Maccabi Tel Aviv,6,12.8,14.1,0.5,3.7,14.3%,1.6,2.1,75.0%,8.4,10.5,80.0%,4.2,5.2,9.4,1.0,0.0,1.6,2.1,8.9,/profile/Ike-Ofoegbu-25985/,/stats/euroleague/2016/Maccabi%20Tel%20Aviv,2016,euroleague,Ike-Ofoegbu-25985,Maccabi%20Tel%20Aviv
Fran Pilepic,Cedevita,22,18.0,14.1,1.8,3.4,52.9%,3.1,6.4,48.4%,1.2,1.2,100.0%,0.7,2.2,2.9,2.0,0.8,0.1,2.0,4.1,/profile/Fran-Pilepic-40200/,/stats/euroleague/2016/Cedevita,2016,euroleague,Fran-Pilepic-40200,Cedevita
Fabien Causeur,Vitoria,21,28.2,14.1,2.8,5.7,48.9%,2.1,5.3,39.5%,2.2,2.7,81.0%,0.6,3.6,4.2,2.7,1.5,0.4,2.3,2.3,/profile/Fabien-Causeur-5509/,/stats/euroleague/2016/Vitoria,2016,euroleague,Fabien-Causeur-5509,Vitoria
Kenny Gabriel,Karsiyaka,10,27.4,14.1,3.3,5.4,62.2%,2.0,6.2,32.6%,1.3,1.4,90.0%,1.3,5.4,6.7,1.9,1.2,1.0,1.2,3.2,/profile/Kenny-Gabriel-19022/,/stats/euroleague/2016/Karsiyaka,2016,euroleague,Kenny-Gabriel-19022,Karsiyaka
Dino Radoncic,Real Madrid,1,2.8,14.0,0.0,14.0,0.0%,0.0,0.0,0.0%,14.0,28.0,50.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,/profile/Dino-Radoncic-7274/,/stats/euroleague/2016/Real%20Madrid,2016,euroleague,Dino-Radoncic-7274,Real%20Madrid
Furkan Aldemir,Darussafaka,13,9.2,14.0,6.3,9.0,70.4%,0.0,0.0,0.0%,1.3,3.3,40.0%,5.7,6.7,12.3,1.3,0.7,2.0,3.0,5.7,/profile/Furkan-Aldemir-6146/,/stats/euroleague/2016/Darussafaka,2016,euroleague,Furkan-Aldemir-6146,Darussafaka
Stanko Barac,Milano,10,18.4,13.9,6.1,10.2,59.6%,0.0,0.0,0.0%,1.7,2.2,80.0%,3.3,5.2,8.5,2.2,0.4,1.1,2.0,5.7,/profile/Stanko-Barac-249/,/stats/euroleague/2016/Milano,2016,euroleague,Stanko-Barac-249,Milano
Vytenis Lipkevicius,Zalgiris,1,5.8,13.9,6.9,13.9,50.0%,0.0,6.9,0.0%,0.0,0.0,0.0%,13.9,0.0,13.9,0.0,0.0,0.0,6.9,0.0,/profile/Vytenis-Lipkevicius-40419/,/stats/euroleague/2016/Zalgiris,2016,euroleague,Vytenis-Lipkevicius-40419,Zalgiris
Ryan Broekhoff,Kuban,31,25.3,13.8,1.5,2.8,52.8%,3.0,6.4,47.2%,1.7,2.0,86.8%,2.0,3.5,5.5,2.6,1.6,0.2,1.8,3.6,/profile/Ryan-Broekhoff-16651/,/stats/euroleague/2016/Kuban,2016,euroleague,Ryan-Broekhoff-16651,Kuban
Nikola Milutinov,Olympiakos,18,10.8,13.8,5.4,10.0,54.2%,0.0,0.0,0.0%,2.9,3.8,77.8%,5.2,5.0,10.2,1.3,1.3,2.5,2.1,9.6,/profile/Nikola-Milutinov-7116/,/stats/euroleague/2016/Olympiakos,2016,euroleague,Nikola-Milutinov-7116,Olympiakos
Augusto Cesar Lima,Real Madrid,8,9.6,13.7,6.6,7.6,86.7%,0.0,0.0,0.0%,0.5,3.1,16.7%,3.1,5.1,8.1,0.5,0.5,0.0,3.1,7.6,/profile/Augusto-Cesar-Lima-5131/,/stats/euroleague/2016/Real%20Madrid,2016,euroleague,Augusto-Cesar-Lima-5131,Real%20Madrid
Kostas Sloukas,Fenerbahce,21,19.9,13.7,3.3,6.7,49.3%,1.0,2.8,34.5%,4.2,4.9,86.0%,0.4,3.0,3.4,6.2,0.7,0.0,3.4,3.2,/profile/Kostas-Sloukas-5274/,/stats/euroleague/2016/Fenerbahce,2016,euroleague,Kostas-Sloukas-5274,Fenerbahce
Guy Pnini,Maccabi Tel Aviv,10,15.6,13.7,0.8,1.6,50.0%,3.6,7.8,46.7%,1.3,1.6,83.3%,0.0,2.8,2.8,2.6,1.0,0.0,1.3,3.9,/profile/Guy-Pnini-39482/,/stats/euroleague/2016/Maccabi%20Tel%20Aviv,2016,euroleague,Guy-Pnini-39482,Maccabi%20Tel%20Aviv
Dzanan Musa,Cedevita,10,7.8,13.7,3.6,8.1,43.8%,1.5,6.1,25.0%,2.0,3.0,66.7%,2.0,4.6,6.6,3.6,1.0,0.5,3.6,5.6,/profile/Dzanan-Musa-84736/,/stats/euroleague/2016/Cedevita,2016,euroleague,Dzanan-Musa-84736,Cedevita
Berk Ugurlu,Fenerbahce,14,7.7,13.7,4.9,8.0,61.9%,0.8,1.9,40.0%,1.5,2.7,57.1%,0.0,2.3,2.3,4.6,1.5,0.8,2.3,5.7,/profile/Berk-Ugurlu-62820/,/stats/euroleague/2016/Fenerbahce,2016,euroleague,Berk-Ugurlu-62820,Fenerbahce
Paul Zipser,Bayern Muenchen,10,15.2,13.7,3.6,5.7,63.6%,1.3,4.6,27.8%,2.6,2.6,100.0%,1.8,6.2,8.0,3.1,1.0,1.8,2.3,4.4,/profile/Paul-Zipser-7127/,/stats/euroleague/2016/Bayern%20Muenchen,2016,euroleague,Paul-Zipser-7127,Bayern%20Muenchen
Pau Ribas,Barcelona,27,18.5,13.7,2.5,5.3,46.9%,2.1,4.9,42.4%,2.5,2.7,93.9%,0.6,3.5,4.1,6.1,1.5,0.0,2.0,4.0,/profile/Pau-Ribas-5025/,/stats/euroleague/2016/Barcelona,2016,euroleague,Pau-Ribas-5025,Barcelona
