Player,Team,G,MP,PTS,FGA,PTS_per_Play,TS_Pct,eFG_Pct,FT_Rate,Three_Pt_Rate,AST,AST_to_FGA_Ratio,AST_to_TO_Ratio,PPR,STL,BLK,PF,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Slobodan Savovic,Bourg,32,22.8,6.9,6.1,0.82,0.49,0.44,0.34,0.49,1.91,0.31,1.42,-0.33,1.2,0.1,3.3,/profile/Slobodan-Savovic-34348/,/stats/french/2005/Bourg,2005,french,Slobodan-Savovic-34348,Bourg
Jurica Ruzic,Le Mans,34,22.6,9.9,8.2,1.06,0.58,0.57,0.11,0.46,1.24,0.15,1.68,0.39,0.6,0.0,1.9,/profile/Jurica-Ruzic-35517/,/stats/french/2005/Le%20Mans,2005,french,Jurica-Ruzic-35517,Le%20Mans
Martynas Andriukaitis,Vichy,30,22.3,10.6,9.2,0.93,0.53,0.51,0.19,0.45,0.83,0.09,0.63,-3.37,0.6,0.1,3.0,/profile/Martynas-Andriukaitis-35533/,/stats/french/2005/Vichy,2005,french,Martynas-Andriukaitis-35533,Vichy
Jerome Monnet,Dijon,33,22.1,8.4,6.5,0.95,0.56,0.53,0.34,0.11,2.09,0.32,1.73,0.82,1.0,0.3,2.6,/profile/Jerome-Monnet-36826/,/stats/french/2005/Dijon,2005,french,Jerome-Monnet-36826,Dijon
Spencer Ross,Chalon,11,22.1,6.2,6.4,0.74,0.46,0.44,0.13,0.47,1.73,0.27,1.06,-2.24,1.0,0.0,1.5,/profile/Spencer-Ross-38192/,/stats/french/2005/Chalon,2005,french,Spencer-Ross-38192,Chalon
Pape Badiane,Roanne,34,22.1,6.6,6.1,0.79,0.48,0.44,0.28,0.01,1.21,0.20,0.93,-2.15,0.7,1.1,2.6,/profile/Pape-Badiane-5416/,/stats/french/2005/Roanne,2005,french,Pape-Badiane-5416,Roanne
Yamar Diene,Roanne,32,22.1,8.7,6.3,0.88,0.57,0.53,0.49,0.03,0.56,0.09,0.26,-7.67,0.2,1.6,3.4,/profile/Yamar-Diene-38228/,/stats/french/2005/Roanne,2005,french,Yamar-Diene-38228,Roanne
Pawel Storozynski,Dijon,10,22.0,5.9,5.4,0.72,0.46,0.43,0.43,0.20,2.00,0.37,1.18,-1.67,0.7,0.0,2.3,/profile/Pawel-Storozynski-32410/,/stats/french/2005/Dijon,2005,french,Pawel-Storozynski-32410,Dijon
Nedejko Asceric,Hyeres-Toulon,33,21.9,8.8,7.0,0.93,0.56,0.56,0.28,0.39,1.36,0.20,0.94,-2.51,0.7,0.0,2.5,/profile/Nedejko-Asceric-36966/,/stats/french/2005/Hyeres-Toulon,2005,french,Nedejko-Asceric-36966,Hyeres-Toulon
David Gautier,Cholet,35,21.8,7.3,4.9,0.96,0.61,0.61,0.49,0.26,1.91,0.39,1.31,-0.85,1.1,0.2,2.4,/profile/David-Gautier-36654/,/stats/french/2005/Cholet,2005,french,David-Gautier-36654,Cholet
Makan Dioumassi,Villeurbanne,35,21.5,5.9,4.8,0.88,0.54,0.52,0.28,0.40,2.49,0.51,2.18,2.37,0.8,0.1,2.3,/profile/Makan-Dioumassi-39573/,/stats/french/2005/Villeurbanne,2005,french,Makan-Dioumassi-39573,Villeurbanne
Jerod Ward,Vichy,4,21.5,11.5,12.3,0.83,0.45,0.46,0.10,0.37,0.75,0.06,0.75,-2.24,0.3,0.5,1.5,/profile/Jerod-Ward-36088/,/stats/french/2005/Vichy,2005,french,Jerod-Ward-36088,Vichy
J.D. Jackson,Le Mans,36,21.5,8.8,6.5,1.02,0.61,0.58,0.23,0.64,2.67,0.41,1.96,1.96,1.1,0.1,2.4,/profile/J.D.-Jackson-36804/,/stats/french/2005/Le%20Mans,2005,french,J.D.-Jackson-36804,Le%20Mans
Frederic Moncade,Chalons-en-Champagne,33,21.5,3.6,3.1,0.69,0.49,0.42,0.48,0.41,3.00,0.98,1.98,2.23,1.1,0.0,2.6,/profile/Frederic-Moncade-37869/,/stats/french/2005/Chalons-en-Champagne,2005,french,Frederic-Moncade-37869,Chalons-en-Champagne
Uri Cohen-Mintz,Chalon,27,21.4,8.9,7.4,0.95,0.55,0.51,0.21,0.50,1.67,0.22,1.45,-0.18,0.2,0.0,2.4,/profile/Uri-Cohen-Mintz-37659/,/stats/french/2005/Chalon,2005,french,Uri-Cohen-Mintz-37659,Chalon
Mate Skelin,Le Mans,26,21.3,6.7,4.2,0.89,0.59,0.55,0.80,0.01,1.42,0.34,0.84,-3.52,0.3,0.7,2.4,/profile/Mate-Skelin-35535/,/stats/french/2005/Le%20Mans,2005,french,Mate-Skelin-35535,Le%20Mans
Jaime Peterson,Le Havre,35,21.3,10.2,7.2,0.98,0.60,0.59,0.40,0.01,0.74,0.10,0.40,-6.34,0.6,0.7,2.9,/profile/Jaime-Peterson-37939/,/stats/french/2005/Le%20Havre,2005,french,Jaime-Peterson-37939,Le%20Havre
Patrick Whearty,Clermont,25,21.0,7.8,6.4,0.89,0.51,0.44,0.44,0.23,0.60,0.09,0.63,-2.67,0.6,0.6,2.6,/profile/Patrick-Whearty-33230/,/stats/french/2005/Clermont,2005,french,Patrick-Whearty-33230,Clermont
Regis Boissie,Reims,33,21.0,4.7,3.7,0.80,0.55,0.49,0.34,0.35,2.97,0.80,1.96,2.23,1.0,0.0,1.9,/profile/Regis-Boissie-37579/,/stats/french/2005/Reims,2005,french,Regis-Boissie-37579,Reims
Daniel Miller,Villeurbanne,18,20.9,7.6,6.2,1.01,0.58,0.56,0.14,0.52,1.00,0.16,1.13,-1.06,0.7,0.0,1.6,/profile/Daniel-Miller-37799/,/stats/french/2005/Villeurbanne,2005,french,Daniel-Miller-37799,Villeurbanne
Yannick Bokolo,Le Mans,35,20.9,6.0,4.8,0.88,0.53,0.50,0.38,0.46,2.03,0.42,1.87,1.29,0.9,0.1,1.6,/profile/Yannick-Bokolo-192/,/stats/french/2005/Le%20Mans,2005,french,Yannick-Bokolo-192,Le%20Mans
Franck Bouteille,Hyeres-Toulon,33,20.8,10.0,6.4,1.13,0.68,0.66,0.35,0.25,1.55,0.24,1.13,-1.61,0.7,0.1,3.5,/profile/Franck-Bouteille-36732/,/stats/french/2005/Hyeres-Toulon,2005,french,Franck-Bouteille-36732,Hyeres-Toulon
Dzenan Rahimic,Pau-Orthez,12,20.6,9.8,7.6,0.94,0.53,0.51,0.52,0.00,0.33,0.04,0.36,-3.36,0.9,0.3,2.0,/profile/Dzenan-Rahimic-35910/,/stats/french/2005/Pau-Orthez,2005,french,Dzenan-Rahimic-35910,Pau-Orthez
Karim Souchu,Villeurbanne,13,20.5,9.2,7.5,0.94,0.54,0.51,0.29,0.39,0.54,0.07,0.47,-3.85,0.3,0.1,1.1,/profile/Karim-Souchu-33309/,/stats/french/2005/Villeurbanne,2005,french,Karim-Souchu-33309,Villeurbanne
Pape-Philippe Amagou,Le Mans,36,20.5,6.9,5.3,0.89,0.57,0.53,0.37,0.61,2.39,0.46,1.51,0.05,0.6,0.1,2.3,/profile/Pape-Philippe-Amagou-186/,/stats/french/2005/Le%20Mans,2005,french,Pape-Philippe-Amagou-186,Le%20Mans
Frederic Fauthoux,Pau-Orthez,26,20.3,5.5,4.5,0.79,0.56,0.53,0.27,0.74,3.12,0.70,1.62,0.75,0.5,0.0,2.5,/profile/Frederic-Fauthoux-35955/,/stats/french/2005/Pau-Orthez,2005,french,Frederic-Fauthoux-35955,Pau-Orthez
Kiaku Tomaku,Reims,29,20.2,4.1,3.0,0.80,0.58,0.52,0.44,0.24,2.31,0.77,1.52,0.11,1.0,0.0,2.4,/profile/Kiaku-Tomaku-37427/,/stats/french/2005/Reims,2005,french,Kiaku-Tomaku-37427,Reims
Ryan Robertson,Cholet,20,20.2,7.4,4.3,1.28,0.73,0.70,0.42,0.58,2.50,0.59,4.17,5.38,0.5,0.0,2.5,/profile/Ryan-Robertson-4120/,/stats/french/2005/Cholet,2005,french,Ryan-Robertson-4120,Cholet
Thierry Gadou,Pau-Orthez,30,20.2,7.1,4.7,1.08,0.66,0.66,0.33,0.16,1.20,0.26,1.06,-1.64,0.9,0.1,2.3,/profile/Thierry-Gadou-36481/,/stats/french/2005/Pau-Orthez,2005,french,Thierry-Gadou-36481,Pau-Orthez
Victor Samnick,Paris Basket Racing,35,20.1,8.5,6.9,0.81,0.54,0.51,0.30,0.13,1.09,0.16,0.45,-8.98,0.5,0.6,2.6,/profile/Victor-Samnick-33292/,/stats/french/2005/Paris%20Basket%20Racing,2005,french,Victor-Samnick-33292,Paris%20Basket%20Racing
Afik Nissim,Strasbourg,39,20.0,10.3,7.5,1.08,0.63,0.60,0.22,0.54,2.28,0.31,1.82,1.30,0.6,0.0,1.5,/profile/Afik-Nissim-37150/,/stats/french/2005/Strasbourg,2005,french,Afik-Nissim-37150,Strasbourg
T.J. Lux,Pau-Orthez,38,20.0,11.0,6.9,1.14,0.65,0.59,0.50,0.03,1.08,0.16,1.05,-1.53,0.8,0.5,3.1,/profile/T.J.-Lux-37644/,/stats/french/2005/Pau-Orthez,2005,french,T.J.-Lux-37644,Pau-Orthez
Alain Koffi,Le Mans,31,19.9,7.6,5.9,1.01,0.58,0.56,0.25,0.00,0.74,0.13,0.85,-1.91,0.5,0.6,1.7,/profile/Alain-Koffi-300/,/stats/french/2005/Le%20Mans,2005,french,Alain-Koffi-300,Le%20Mans
David Bailey,Le Mans,6,19.8,5.0,4.8,0.65,0.43,0.38,0.48,0.34,4.50,0.93,2.70,6.80,1.8,0.0,1.3,/profile/David-Bailey-33035/,/stats/french/2005/Le%20Mans,2005,french,David-Bailey-33035,Le%20Mans
Crawford Palmer,Strasbourg,32,19.5,7.6,6.5,0.85,0.53,0.49,0.23,0.13,1.34,0.21,0.81,-3.83,0.5,0.5,2.9,/profile/Crawford-Palmer-35820/,/stats/french/2005/Strasbourg,2005,french,Crawford-Palmer-35820,Strasbourg
Mohamed Sy,Reims,34,19.2,7.2,5.4,1.01,0.60,0.56,0.27,0.03,1.12,0.21,1.12,-1.34,0.5,0.4,1.8,/profile/Mohamed-Sy-37512/,/stats/french/2005/Reims,2005,french,Mohamed-Sy-37512,Reims
Olivier Bardet,Cholet,36,19.1,6.2,5.2,0.92,0.56,0.54,0.16,0.67,1.31,0.25,1.12,-1.58,0.9,0.1,2.3,/profile/Olivier-Bardet-37542/,/stats/french/2005/Cholet,2005,french,Olivier-Bardet-37542,Cholet
Harold Mrazek,Villeurbanne,38,19.1,7.0,4.0,1.26,0.77,0.72,0.35,0.81,1.50,0.38,1.63,0.41,0.7,0.1,2.2,/profile/Harold-Mrazek-36023/,/stats/french/2005/Villeurbanne,2005,french,Harold-Mrazek-36023,Villeurbanne
Sacha Giffa,Pau-Orthez,4,19.0,7.3,6.3,0.88,0.52,0.50,0.24,0.40,1.00,0.16,0.80,-3.05,1.3,0.3,2.5,/profile/Sacha-Giffa-37039/,/stats/french/2005/Pau-Orthez,2005,french,Sacha-Giffa-37039,Pau-Orthez
Aleksandar Capin,Gravelines,13,19.0,7.1,6.0,0.89,0.54,0.49,0.22,0.44,2.00,0.33,1.53,0.14,0.4,0.0,2.2,/profile/Aleksandar-Capin-5644/,/stats/french/2005/Gravelines,2005,french,Aleksandar-Capin-5644,Gravelines
Jim Bilba,Cholet,36,18.9,5.8,4.1,1.01,0.61,0.57,0.32,0.30,1.81,0.44,1.97,1.55,0.7,0.4,1.6,/profile/Jim-Bilba-36092/,/stats/french/2005/Cholet,2005,french,Jim-Bilba-36092,Cholet
Mickael Mokongo,Chalon,33,18.8,6.7,4.9,0.96,0.57,0.53,0.44,0.42,2.21,0.45,2.15,2.41,0.6,0.0,1.3,/profile/Mickael-Mokongo-1049/,/stats/french/2005/Chalon,2005,french,Mickael-Mokongo-1049,Chalon
Regis Racine,Clermont,33,18.6,7.5,5.3,0.91,0.60,0.53,0.39,0.53,1.97,0.37,1.07,-2.89,0.7,0.0,2.5,/profile/Regis-Racine-38139/,/stats/french/2005/Clermont,2005,french,Regis-Racine-38139,Clermont
Raphael Desroses,Roanne,33,18.6,4.8,4.8,0.78,0.46,0.45,0.21,0.43,0.58,0.12,0.68,-2.41,0.4,0.0,1.8,/profile/Raphael-Desroses-37573/,/stats/french/2005/Roanne,2005,french,Raphael-Desroses-37573,Roanne
Nouha Diakite,Vichy,34,18.1,5.1,3.9,0.81,0.54,0.50,0.51,0.02,0.65,0.17,0.45,-5.39,0.2,0.9,2.1,/profile/Nouha-Diakite-31228/,/stats/french/2005/Vichy,2005,french,Nouha-Diakite-31228,Vichy
Piotr Ignatowicz,Reims,22,18.0,6.1,5.3,0.92,0.55,0.53,0.11,0.44,0.77,0.15,0.71,-3.23,0.4,0.1,2.1,/profile/Piotr-Ignatowicz-37002/,/stats/french/2005/Reims,2005,french,Piotr-Ignatowicz-37002,Reims
Stephane Dondon,Chalon,32,17.9,6.9,5.1,0.98,0.58,0.51,0.43,0.25,0.59,0.12,0.66,-2.92,0.6,0.2,1.9,/profile/Stephane-Dondon-37074/,/stats/french/2005/Chalon,2005,french,Stephane-Dondon-37074,Chalon
Mike Wiatre,Vichy,7,17.9,3.9,3.3,0.92,0.54,0.54,0.22,0.48,2.14,0.65,3.75,4.63,1.3,0.1,0.6,/profile/Mike-Wiatre-38055/,/stats/french/2005/Vichy,2005,french,Mike-Wiatre-38055,Vichy
Mekeli Wesley,Clermont,9,17.8,7.2,6.7,0.81,0.47,0.41,0.33,0.38,0.44,0.07,0.40,-4.61,0.6,0.0,2.4,/profile/Mekeli-Wesley-38048/,/stats/french/2005/Clermont,2005,french,Mekeli-Wesley-38048,Clermont
Yorane Julians,Chalons-en-Champagne,34,17.7,6.7,5.1,0.86,0.54,0.49,0.45,0.01,0.62,0.12,0.43,-5.75,0.9,0.4,1.7,/profile/Yorane-Julians-38250/,/stats/french/2005/Chalons-en-Champagne,2005,french,Yorane-Julians-38250,Chalons-en-Champagne
Samuel Nadeau,Vichy,20,17.7,5.2,5.2,0.74,0.44,0.43,0.32,0.41,1.80,0.35,1.80,1.09,0.9,0.4,2.0,/profile/Samuel-Nadeau-37041/,/stats/french/2005/Vichy,2005,french,Samuel-Nadeau-37041,Vichy
Vincent Jones,Dijon,3,17.7,7.3,5.3,1.00,0.54,0.44,0.63,0.00,0.33,0.06,1.00,-0.63,0.0,1.0,2.0,/profile/Vincent-Jones-37117/,/stats/french/2005/Dijon,2005,french,Vincent-Jones-37117,Dijon
Kris Morlende,Le Havre,4,17.5,3.0,3.3,0.55,0.41,0.42,0.31,0.46,2.75,0.85,1.57,0.47,0.8,0.0,2.8,/profile/Kris-Morlende-37987/,/stats/french/2005/Le%20Havre,2005,french,Kris-Morlende-37987,Le%20Havre
Jules Camara,Reims,9,17.4,5.8,5.9,0.74,0.47,0.43,0.11,0.02,0.78,0.13,0.50,-6.00,0.3,1.7,1.6,/profile/Jules-Camara-33107/,/stats/french/2005/Reims,2005,french,Jules-Camara-33107,Reims
Pierric Poupet,Bourg,22,17.4,3.6,3.7,0.55,0.43,0.37,0.27,0.52,2.14,0.57,0.94,-4.98,0.7,0.0,2.1,/profile/Pierric-Poupet-37565/,/stats/french/2005/Bourg,2005,french,Pierric-Poupet-37565,Bourg
Gauthier Darrigand,Clermont,34,17.4,5.6,5.3,0.71,0.46,0.41,0.33,0.60,2.32,0.44,1.32,-1.25,1.2,0.0,2.2,/profile/Gauthier-Darrigand-36747/,/stats/french/2005/Clermont,2005,french,Gauthier-Darrigand-36747,Clermont
Igor Perica,Paris Basket Racing,34,17.4,5.4,3.8,0.92,0.61,0.58,0.41,0.18,0.85,0.23,0.62,-4.97,0.5,0.3,2.4,/profile/Igor-Perica-36794/,/stats/french/2005/Paris%20Basket%20Racing,2005,french,Igor-Perica-36794,Paris%20Basket%20Racing
Filip Videnov,Nancy,39,17.1,5.9,5.1,0.90,0.55,0.54,0.09,0.42,1.31,0.26,1.11,-1.75,0.4,0.0,1.5,/profile/Filip-Videnov-5205/,/stats/french/2005/Nancy,2005,french,Filip-Videnov-5205,Nancy
Modibo Niakate,Roanne,9,17.0,7.0,7.3,0.85,0.47,0.46,0.05,0.42,0.78,0.11,1.00,-1.47,0.3,0.0,1.9,/profile/Modibo-Niakate-30126/,/stats/french/2005/Roanne,2005,french,Modibo-Niakate-30126,Roanne
Ian Mahinmi,Le Havre,35,16.9,6.4,4.0,1.00,0.63,0.59,0.57,0.00,0.11,0.03,0.09,-6.75,0.5,0.6,3.4,/profile/Ian-Mahinmi-207/,/stats/french/2005/Le%20Havre,2005,french,Ian-Mahinmi-207,Le%20Havre
Stephen Payne,Strasbourg,38,16.9,4.7,3.6,0.89,0.55,0.52,0.45,0.01,0.92,0.26,1.03,-1.64,0.5,0.3,2.0,/profile/Steve-Payne-38200/,/stats/french/2005/Strasbourg,2005,french,Steve-Payne-38200,Strasbourg
Julien Doreau,Le Havre,37,16.8,4.1,3.8,0.80,0.49,0.48,0.24,0.43,0.84,0.22,0.91,-2.14,0.5,0.2,1.5,/profile/Julien-Doreau-36855/,/stats/french/2005/Le%20Havre,2005,french,Julien-Doreau-36855,Le%20Havre
Jerome Schmitt,Bourg,34,16.7,7.7,5.0,1.01,0.62,0.61,0.53,0.02,0.82,0.16,0.65,-4.37,0.7,0.2,2.5,/profile/Jerome-Schmitt-36827/,/stats/french/2005/Bourg,2005,french,Jerome-Schmitt-36827,Bourg
Corey Crowder,Chalon,35,16.0,3.4,3.1,0.88,0.51,0.50,0.15,0.65,0.63,0.20,1.16,-0.79,0.7,0.0,1.5,/profile/Corey-Crowder-2105/,/stats/french/2005/Chalon,2005,french,Corey-Crowder-2105,Chalon
Dounia Issa,Clermont,34,15.5,3.4,2.6,0.80,0.54,0.55,0.48,0.09,0.62,0.24,0.62,-3.82,0.9,1.0,2.2,/profile/Dounia-Issa-5485/,/stats/french/2005/Clermont,2005,french,Dounia-Issa-5485,Clermont
Steeve Bourgeois,Vichy,27,15.3,3.3,2.9,0.85,0.52,0.49,0.23,0.37,2.07,0.72,2.95,4.27,0.8,0.0,1.8,/profile/Steeve-Bourgeois-38195/,/stats/french/2005/Vichy,2005,french,Steeve-Bourgeois-38195,Vichy
Yohann Sangare,Villeurbanne,37,15.3,4.1,3.3,0.85,0.55,0.51,0.28,0.41,1.68,0.51,1.63,0.59,0.8,0.1,1.2,/profile/Yohann-Sangare-37683/,/stats/french/2005/Villeurbanne,2005,french,Yohann-Sangare-37683,Villeurbanne
Varnie Dennis,Vichy,17,15.2,4.6,3.8,0.77,0.50,0.48,0.45,0.12,0.65,0.17,0.50,-5.46,0.4,0.4,2.9,/profile/Varnie-Dennis-31784/,/stats/french/2005/Vichy,2005,french,Varnie-Dennis-31784,Vichy
Noel Nijean,Bourg,35,15.1,4.0,4.1,0.72,0.44,0.40,0.25,0.34,0.49,0.12,0.50,-4.37,0.4,0.3,2.5,/profile/Noel-Nijean-36981/,/stats/french/2005/Bourg,2005,french,Noel-Nijean-36981,Bourg
Viktor Sanikidze,Dijon,32,14.5,4.6,3.6,0.99,0.58,0.57,0.23,0.32,0.59,0.17,0.95,-1.58,0.4,0.2,1.8,/profile/Viktor-Sanikidze-5922/,/stats/french/2005/Dijon,2005,french,Viktor-Sanikidze-5922,Dijon
Garth Joseph,Chalon,11,14.2,5.8,3.6,0.97,0.64,0.63,0.55,0.00,0.18,0.05,0.13,-8.95,0.1,0.5,2.5,/profile/Garth-Joseph-3091/,/stats/french/2005/Chalon,2005,french,Garth-Joseph-3091,Chalon
Xavier Delarue,Chalons-en-Champagne,34,14.1,4.0,3.8,0.67,0.44,0.42,0.40,0.41,1.21,0.32,0.87,-4.06,0.4,0.1,1.8,/profile/Xavier-Delarue-38226/,/stats/french/2005/Chalons-en-Champagne,2005,french,Xavier-Delarue-38226,Chalons-en-Champagne
Hrvoje Perincic,Strasbourg,34,13.9,5.6,4.6,1.02,0.55,0.54,0.18,0.49,0.62,0.13,1.50,0.00,0.5,0.0,1.0,/profile/Hrvoje-Perincic-35496/,/stats/french/2005/Strasbourg,2005,french,Hrvoje-Perincic-35496,Strasbourg
Nikola Vucurovic,Clermont,31,13.9,8.0,6.2,1.05,0.60,0.59,0.18,0.68,0.45,0.07,0.48,-4.57,0.5,0.0,2.0,/profile/Nikola-Vucurovic-37518/,/stats/french/2005/Clermont,2005,french,Nikola-Vucurovic-37518,Clermont
Antti Nikkila,Gravelines,18,13.8,6.1,3.3,1.05,0.69,0.67,0.77,0.00,0.39,0.12,0.32,-6.99,0.3,0.6,2.6,/profile/Antti-Nikkila-32298/,/stats/french/2005/Gravelines,2005,french,Antti-Nikkila-32298,Gravelines
Thomas Dubiez,Gravelines,33,13.3,6.1,5.1,0.92,0.55,0.51,0.18,0.66,1.42,0.28,1.38,-0.61,0.5,0.1,1.5,/profile/Thomas-Dubiez-38209/,/stats/french/2005/Gravelines,2005,french,Thomas-Dubiez-38209,Gravelines
Jean-Paul Besson,Vichy,24,13.2,4.7,3.8,0.93,0.56,0.52,0.27,0.69,0.67,0.18,0.89,-2.24,0.4,0.0,1.3,/profile/Jean-Paul-Besson-36818/,/stats/french/2005/Vichy,2005,french,Jean-Paul-Besson-36818,Vichy
Johan Petro,Pau-Orthez,32,12.9,5.9,4.7,0.93,0.56,0.52,0.30,0.01,0.47,0.10,0.48,-5.04,0.6,0.7,2.6,/profile/Johan-Petro-45/,/stats/french/2005/Pau-Orthez,2005,french,Johan-Petro-45,Pau-Orthez
Dejan Jovanovski,Chalon,25,12.9,6.0,4.3,0.96,0.58,0.51,0.45,0.75,0.28,0.07,0.29,-6.11,0.5,0.0,1.3,/profile/Dejan-Jovanovski-36662/,/stats/french/2005/Chalon,2005,french,Dejan-Jovanovski-36662,Chalon
Marcin Stefanski,Dijon,32,12.9,3.7,3.0,0.86,0.51,0.49,0.48,0.09,0.50,0.17,0.84,-2.02,0.5,0.2,1.8,/profile/Marcin-Stefanski-37467/,/stats/french/2005/Dijon,2005,french,Marcin-Stefanski-37467,Dijon
Benoit Gillet,Reims,30,12.8,3.2,2.8,0.92,0.58,0.58,0.02,0.73,0.87,0.31,1.18,-1.23,0.5,0.0,0.7,/profile/Benoit-Gillet-37209/,/stats/french/2005/Reims,2005,french,Benoit-Gillet-37209,Reims
Sambou Traore,Clermont,34,12.6,4.2,3.8,0.78,0.46,0.43,0.44,0.06,0.35,0.09,0.48,-3.97,0.9,0.1,2.2,/profile/Sambou-Traore-38165/,/stats/french/2005/Clermont,2005,french,Sambou-Traore-38165,Clermont
Julius Nwosu,Pau-Orthez,25,12.6,5.7,4.6,0.85,0.51,0.46,0.45,0.00,0.36,0.08,0.36,-6.00,0.3,0.4,2.4,/profile/Julius-Nwosu-3782/,/stats/french/2005/Pau-Orthez,2005,french,Julius-Nwosu-3782,Pau-Orthez
Benoit Toffin,Reims,10,12.4,4.3,3.1,1.08,0.57,0.53,0.52,0.13,0.70,0.23,7.00,2.98,0.3,0.0,1.1,/profile/Benoit-Toffin-37755/,/stats/french/2005/Reims,2005,french,Benoit-Toffin-37755,Reims
Cyrille Makanda,Pau-Orthez,18,12.2,4.5,3.8,0.82,0.51,0.49,0.33,0.49,0.83,0.22,0.83,-3.62,0.5,0.0,1.3,/profile/Cyrille-Makanda-37786/,/stats/french/2005/Pau-Orthez,2005,french,Cyrille-Makanda-37786,Pau-Orthez
Martin Ringstrom,Reims,7,12.0,2.3,1.9,0.76,0.48,0.50,0.62,0.31,0.57,0.31,1.00,-1.60,0.4,0.0,1.1,/profile/Martin-Ringstrom-38035/,/stats/french/2005/Reims,2005,french,Martin-Ringstrom-38035,Reims
Erez Marckovich,Paris Basket Racing,5,11.8,5.0,4.6,0.78,0.46,0.43,0.43,0.00,0.60,0.13,0.75,-3.59,0.0,0.0,3.0,/profile/Erez-Marckovich-37844/,/stats/french/2005/Paris%20Basket%20Racing,2005,french,Erez-Marckovich-37844,Paris%20Basket%20Racing
Fabrice Periac,Clermont,31,11.5,2.7,3.1,0.62,0.43,0.40,0.11,0.65,1.19,0.39,1.00,-3.49,0.6,0.0,1.5,/profile/Fabrice-Periac-37854/,/stats/french/2005/Clermont,2005,french,Fabrice-Periac-37854,Clermont
Romain Malet,Cholet,23,11.1,2.2,2.3,0.60,0.43,0.40,0.25,0.54,1.57,0.69,1.44,-0.40,0.6,0.0,1.4,/profile/Romain-Malet-37028/,/stats/french/2005/Cholet,2005,french,Romain-Malet-37028,Cholet
Miloud Doubal,Dijon,4,11.0,3.8,3.0,0.71,0.46,0.33,0.83,0.58,1.00,0.33,1.00,-3.03,0.5,0.0,1.8,/profile/Miloud-Doubal-38060/,/stats/french/2005/Dijon,2005,french,Miloud-Doubal-38060,Dijon
Xane D'Almeida,Pau-Orthez,27,11.0,3.3,2.5,0.80,0.54,0.51,0.48,0.24,1.89,0.76,1.89,2.35,0.4,0.0,1.3,/profile/Xane-D-Almeida-38225/,/stats/french/2005/Pau-Orthez,2005,french,Xane-D-Almeida-38225,Pau-Orthez
Kordian Korytek,Gravelines,13,10.7,3.3,2.8,0.67,0.44,0.39,0.78,0.00,0.31,0.11,0.29,-8.15,0.1,0.0,1.6,/profile/Kordian-Korytek-36867/,/stats/french/2005/Gravelines,2005,french,Kordian-Korytek-36867,Gravelines
Martin Ides,Vichy,25,10.4,2.4,2.2,0.82,0.50,0.48,0.28,0.02,0.28,0.13,0.58,-2.72,0.3,0.1,2.0,/profile/Martin-Ides-35004/,/stats/french/2005/Vichy,2005,french,Martin-Ides-35004,Vichy
John Pettersson,Le Havre,34,10.0,3.8,3.6,0.92,0.51,0.50,0.11,0.19,0.21,0.06,0.54,-2.43,0.3,0.5,1.3,/profile/John-Pettersson-37956/,/stats/french/2005/Le%20Havre,2005,french,John-Pettersson-37956,Le%20Havre
Arnaud Kerckhof,Gravelines,26,9.5,2.2,1.8,0.78,0.54,0.54,0.29,0.15,0.92,0.50,1.26,-1.21,0.4,0.0,1.6,/profile/Arnaud-Kerckhof-36585/,/stats/french/2005/Gravelines,2005,french,Arnaud-Kerckhof-36585,Gravelines
Jovo Glavinic,Clermont,18,9.5,3.4,3.6,0.74,0.44,0.40,0.20,0.48,0.56,0.16,0.77,-3.72,0.3,0.0,1.3,/profile/Jovo-Glavinic-37968/,/stats/french/2005/Clermont,2005,french,Jovo-Glavinic-37968,Clermont
Benjamin Recoura,Roanne,32,9.3,2.0,2.1,0.76,0.45,0.42,0.15,0.53,0.56,0.27,1.38,-0.32,0.2,0.0,0.9,/profile/Benjamin-Recoura-36594/,/stats/french/2005/Roanne,2005,french,Benjamin-Recoura-36594,Roanne
Ivan Krolo,Le Mans,17,9.3,4.3,2.9,0.92,0.56,0.53,0.68,0.04,0.47,0.16,0.67,-4.27,0.1,0.3,1.9,/profile/Ivan-Krolo-36031/,/stats/french/2005/Le%20Mans,2005,french,Ivan-Krolo-36031,Le%20Mans
Antoine Hyman,Cholet,12,9.0,1.3,1.7,0.43,0.33,0.35,0.50,0.00,0.08,0.05,0.08,-10.69,0.3,0.5,0.9,/profile/Antoine-Hyman-37735/,/stats/french/2005/Cholet,2005,french,Antoine-Hyman-37735,Cholet
Anthony Christophe,Hyeres-Toulon,31,8.9,1.5,1.4,0.69,0.48,0.45,0.29,0.40,0.84,0.62,1.53,0.12,0.7,0.0,1.3,/profile/Anthony-Christophe-37182/,/stats/french/2005/Hyeres-Toulon,2005,french,Anthony-Christophe-37182,Hyeres-Toulon
Jacques Wampfler,Hyeres-Toulon,25,8.8,1.2,1.7,0.51,0.31,0.23,0.23,0.09,0.36,0.21,1.00,-1.37,0.2,0.0,1.2,/profile/Jacques-Wampfler-37380/,/stats/french/2005/Hyeres-Toulon,2005,french,Jacques-Wampfler-37380,Hyeres-Toulon
