Player,Team,G,MP,PTS,FGA,PTS_per_Play,TS_Pct,eFG_Pct,FT_Rate,Three_Pt_Rate,AST,AST_to_FGA_Ratio,AST_to_TO_Ratio,PPR,STL,BLK,PF,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Nikola Radulovic,Joventut,16,25.2,9.3,6.5,0.97,0.59,0.52,0.48,0.36,0.69,0.11,0.48,-3.96,1.1,0.3,2.3,/profile/Nikola-Radulovic-36287/,/stats/eurocup/2003/Joventut,2003,eurocup,Nikola-Radulovic-36287,Joventut
Smiljan Pavic,Lasko,11,25.2,12.4,8.0,1.11,0.66,0.63,0.38,0.02,0.36,0.05,0.22,-5.67,0.8,0.5,3.5,/profile/Smiljan-Pavic-36443/,/stats/eurocup/2003/Lasko,2003,eurocup,Smiljan-Pavic-36443,Lasko
Stanley Jackson,Chalon,10,25.1,10.8,7.8,0.83,0.58,0.52,0.45,0.32,3.70,0.47,1.09,-3.74,2.1,0.6,3.4,/profile/Stanley-Jackson-2949/,/stats/eurocup/2003/Chalon,2003,eurocup,Stanley-Jackson-2949,Chalon
Felipe Reyes,Estudiantes,16,25.0,13.6,7.3,1.01,0.65,0.61,0.99,0.02,0.75,0.10,0.29,-8.06,1.4,0.8,3.4,/profile/Felipe-Reyes-5342/,/stats/eurocup/2003/Estudiantes,2003,eurocup,Felipe-Reyes-5342,Estudiantes
Ali Bouziane,Gravelines,12,24.8,10.6,7.7,0.92,0.60,0.54,0.36,0.25,3.08,0.40,1.23,-1.76,0.8,0.2,3.3,/profile/Ali-Bouziane-36573/,/stats/eurocup/2003/Gravelines,2003,eurocup,Ali-Bouziane-36573,Gravelines
Paco Vazquez,Joventut,16,24.8,8.2,6.5,0.91,0.56,0.51,0.30,0.63,1.38,0.21,0.88,-2.66,1.0,0.1,2.9,/profile/Paco-Vazquez-36307/,/stats/eurocup/2003/Joventut,2003,eurocup,Paco-Vazquez-36307,Joventut
Cuneyt Erden,Darussafaka,5,24.8,6.6,6.0,0.85,0.51,0.52,0.20,0.77,3.00,0.50,2.50,3.13,2.0,0.0,2.6,/profile/Cuneyt-Erden-36638/,/stats/eurocup/2003/Darussafaka,2003,eurocup,Cuneyt-Erden-36638,Darussafaka
Branimir Longin,Zadar,14,24.8,8.6,7.4,0.88,0.51,0.46,0.37,0.45,1.29,0.17,1.13,-1.14,0.6,0.1,3.1,/profile/Branimir-Longin-35397/,/stats/eurocup/2003/Zadar,2003,eurocup,Branimir-Longin-35397,Zadar
Jim Bilba,Cholet,10,24.7,6.0,4.8,0.92,0.53,0.49,0.42,0.38,2.20,0.46,3.14,3.03,0.5,0.7,2.2,/profile/Jim-Bilba-36092/,/stats/eurocup/2003/Cholet,2003,eurocup,Jim-Bilba-36092,Cholet
Rimantas Kaukenas,Oostende,8,24.6,12.9,8.3,1.00,0.60,0.48,0.67,0.33,1.13,0.14,0.60,-4.44,1.1,0.0,3.5,/profile/Rimantas-Kaukenas-5268/,/stats/eurocup/2003/Oostende,2003,eurocup,Rimantas-Kaukenas-5268,Oostende
Juan Manuel Moltedo,Roseto,10,24.6,11.6,8.1,1.00,0.60,0.54,0.42,0.46,1.20,0.15,0.67,-4.20,1.4,0.0,2.5,/profile/Juan-Manuel-Moltedo-36124/,/stats/eurocup/2003/Roseto,2003,eurocup,Juan-Manuel-Moltedo-36124,Roseto
Vladimir Kuzmanovic,Charleroi,11,24.5,6.8,6.4,0.78,0.49,0.46,0.20,0.51,0.82,0.13,0.47,-4.90,0.9,0.1,2.0,/profile/Vladimir-Kuzmanovic-35640/,/stats/eurocup/2003/Charleroi,2003,eurocup,Vladimir-Kuzmanovic-35640,Charleroi
Jim Potter,Charleroi,12,24.5,10.5,9.0,0.90,0.51,0.46,0.34,0.55,0.50,0.06,0.43,-3.46,0.7,0.1,3.3,/profile/Jim-Potter-36094/,/stats/eurocup/2003/Charleroi,2003,eurocup,Jim-Potter-36094,Charleroi
Roberto Casoli,Trieste,12,24.5,10.7,7.3,1.08,0.63,0.60,0.36,0.40,0.75,0.10,0.64,-2.62,1.0,0.4,3.0,/profile/Roberto-Casoli-36373/,/stats/eurocup/2003/Trieste,2003,eurocup,Roberto-Casoli-36373,Trieste
Benjamin Davis,Roseto,12,24.4,8.4,6.4,1.00,0.58,0.56,0.30,0.03,0.17,0.03,0.15,-4.11,0.8,0.3,3.6,/profile/Benjamin-Davis-36593/,/stats/eurocup/2003/Roseto,2003,eurocup,Benjamin-Davis-36593,Roseto
Derek Grimm,Darussafaka,3,24.3,5.7,4.3,0.89,0.54,0.42,0.46,0.23,1.00,0.23,1.00,-1.33,0.3,0.3,3.0,/profile/Derek-Grimm-2650/,/stats/eurocup/2003/Darussafaka,2003,eurocup,Derek-Grimm-2650,Darussafaka
Geoff Lear,Gravelines,12,24.3,10.3,8.2,0.86,0.51,0.43,0.55,0.00,0.92,0.11,0.55,-4.26,0.3,0.3,2.4,/profile/Geoff-Lear-36749/,/stats/eurocup/2003/Gravelines,2003,eurocup,Geoff-Lear-36749,Gravelines
Geert Hammink,Koln,12,24.3,10.8,7.7,1.00,0.61,0.58,0.34,0.37,1.17,0.15,0.67,-3.86,0.8,0.3,2.4,/profile/Geert-Hammink-2701/,/stats/eurocup/2003/Koln,2003,eurocup,Geert-Hammink-2701,Koln
Sergio Ramos,Lleida,14,24.2,9.9,7.3,0.87,0.54,0.49,0.56,0.36,0.86,0.12,0.43,-5.73,1.4,0.1,3.0,/profile/Sergio-Ramos-36428/,/stats/eurocup/2003/Lleida,2003,eurocup,Sergio-Ramos-36428,Lleida
Bernardo Hernandez,Fuenlabrada,9,24.1,6.1,5.7,0.79,0.52,0.50,0.08,0.51,2.67,0.47,1.41,-0.45,1.6,0.0,2.2,/profile/Bernardo-Hernandez-36599/,/stats/eurocup/2003/Fuenlabrada,2003,eurocup,Bernardo-Hernandez-36599,Fuenlabrada
Antonio Bueno,Joventut,16,24.0,11.4,8.2,0.97,0.58,0.53,0.44,0.01,0.25,0.03,0.15,-6.46,0.5,0.3,3.1,/profile/Antonio-Bueno-35738/,/stats/eurocup/2003/Joventut,2003,eurocup,Antonio-Bueno-35738,Joventut
Andrzej Kwiatkowski,Roseto,1,24.0,6.0,2.0,0.86,0.80,1.00,2.00,0.00,1.00,0.50,0.33,-10.05,1.0,0.0,4.0,/profile/Andrzej-Kwiatkowski-36579/,/stats/eurocup/2003/Roseto,2003,eurocup,Andrzej-Kwiatkowski-36579,Roseto
Richard Scott,Fuenlabrada,10,24.0,17.8,12.8,0.95,0.56,0.53,0.55,0.05,2.00,0.16,0.80,-4.70,0.9,0.7,3.7,/profile/Richard-Scott-36364/,/stats/eurocup/2003/Fuenlabrada,2003,eurocup,Richard-Scott-36364,Fuenlabrada
Francesco Vescovi,Varese,13,23.8,9.1,8.0,0.80,0.51,0.48,0.25,0.41,1.62,0.20,0.70,-5.09,1.8,0.2,2.7,/profile/Francesco-Vescovi-35952/,/stats/eurocup/2003/Varese,2003,eurocup,Francesco-Vescovi-35952,Varese
Alessandro Abbio,Valencia,9,23.4,10.4,6.7,1.15,0.68,0.63,0.33,0.68,1.33,0.20,1.00,-1.97,1.1,0.4,2.2,/profile/Alessandro-Abbio-35365/,/stats/eurocup/2003/Valencia,2003,eurocup,Alessandro-Abbio-35365,Valencia
Sasa Obradovic,Koln,11,23.3,15.5,8.7,1.08,0.68,0.59,0.69,0.52,2.91,0.33,1.10,-2.88,1.4,0.2,2.5,/profile/Sasa-Obradovic-35595/,/stats/eurocup/2003/Koln,2003,eurocup,Sasa-Obradovic-35595,Koln
Ryan McCormack,Varese,14,23.3,6.9,5.9,0.79,0.52,0.50,0.28,0.23,2.43,0.41,1.21,-1.61,1.0,0.0,2.7,/profile/Ryan-McCormack-37031/,/stats/eurocup/2003/Varese,2003,eurocup,Ryan-McCormack-37031,Varese
Hakan Koseoglu,Darussafaka,5,23.2,8.2,4.2,1.01,0.66,0.50,1.10,0.48,0.60,0.14,0.38,-5.01,0.8,0.0,3.2,/profile/Hakan-Koseoglu-36784/,/stats/eurocup/2003/Darussafaka,2003,eurocup,Hakan-Koseoglu-36784,Darussafaka
Carlos Jimenez,Estudiantes,14,23.1,7.6,4.9,0.98,0.62,0.57,0.57,0.45,1.29,0.26,0.86,-2.71,1.1,0.3,3.2,/profile/Carlos-Jimenez-5429/,/stats/eurocup/2003/Estudiantes,2003,eurocup,Carlos-Jimenez-5429,Estudiantes
Veselin Petrovic,FMP Belgrade,12,23.1,8.0,5.4,1.01,0.59,0.55,0.55,0.65,0.83,0.15,0.83,-2.01,0.8,0.1,3.2,/profile/Veselin-Petrovic-36515/,/stats/eurocup/2003/FMP%20Belgrade,2003,eurocup,Veselin-Petrovic-36515,FMP%20Belgrade
Adam Keefe,Estudiantes,11,23.0,7.0,4.8,0.96,0.58,0.56,0.57,0.06,0.55,0.11,0.50,-3.09,0.9,0.4,1.9,/profile/Adam-Keefe-3112/,/stats/eurocup/2003/Estudiantes,2003,eurocup,Adam-Keefe-3112,Estudiantes
Roger Grimau,Lleida,12,22.8,9.9,7.0,0.82,0.56,0.48,0.62,0.29,2.25,0.32,0.77,-6.04,1.5,0.6,3.8,/profile/Roger-Grimau-5630/,/stats/eurocup/2003/Lleida,2003,eurocup,Roger-Grimau-5630,Lleida
David Wood,Fuenlabrada,9,22.7,8.4,5.3,1.10,0.65,0.61,0.50,0.65,1.00,0.19,1.00,-1.42,0.4,0.2,3.6,/profile/David-Wood-4971/,/stats/eurocup/2003/Fuenlabrada,2003,eurocup,David-Wood-4971,Fuenlabrada
Oluoma Nnamaka,Bonn,10,22.3,4.3,4.0,0.83,0.48,0.46,0.25,0.25,0.80,0.20,1.14,-0.74,1.1,0.2,1.8,/profile/Oluoma-Nnamaka-34598/,/stats/eurocup/2003/Bonn,2003,eurocup,Oluoma-Nnamaka-34598,Bonn
Mario Kasun,Frankfurt,10,22.2,13.5,9.2,0.91,0.58,0.55,0.61,0.00,0.60,0.07,0.21,-11.55,0.3,1.7,4.5,/profile/Mario-Kasun-3105/,/stats/eurocup/2003/Frankfurt,2003,eurocup,Mario-Kasun-3105,Frankfurt
Carles Marco,Joventut,16,22.2,6.7,5.1,0.76,0.55,0.44,0.47,0.54,3.13,0.62,1.22,-2.21,1.2,0.0,1.7,/profile/Carles-Marco-35788/,/stats/eurocup/2003/Joventut,2003,eurocup,Carles-Marco-35788,Joventut
Martin Muursepp,Ural Great Perm,6,22.0,9.3,7.8,0.90,0.55,0.51,0.17,0.36,0.67,0.09,0.36,-6.21,1.2,0.0,4.8,/profile/Martin-Muursepp-3706/,/stats/eurocup/2003/Ural%20Great%20Perm,2003,eurocup,Martin-Muursepp-3706,Ural%20Great%20Perm
Virgil Stanescu,Oostende,10,21.9,10.4,8.0,0.94,0.55,0.50,0.41,0.01,0.30,0.04,0.21,-5.33,1.0,0.3,3.8,/profile/Virgil-Stanescu-36521/,/stats/eurocup/2003/Oostende,2003,eurocup,Virgil-Stanescu-36521,Oostende
Paco Martin,Fuenlabrada,8,21.9,6.4,4.6,1.10,0.64,0.62,0.19,0.59,0.50,0.11,0.67,-1.84,0.4,0.1,2.3,/profile/Paco-Martin-36306/,/stats/eurocup/2003/Fuenlabrada,2003,eurocup,Paco-Martin-36306,Fuenlabrada
Robert Maras,Frankfurt,8,21.8,6.9,5.3,0.80,0.54,0.48,0.50,0.02,0.50,0.10,0.25,-7.86,0.0,0.5,2.6,/profile/Robert-Maras-36368/,/stats/eurocup/2003/Frankfurt,2003,eurocup,Robert-Maras-36368,Frankfurt
Jacques Stas,Charleroi,11,21.7,8.8,7.5,0.85,0.49,0.40,0.45,0.54,1.45,0.20,1.23,-0.99,0.6,0.0,2.9,/profile/Jacques-Stas-36064/,/stats/eurocup/2003/Charleroi,2003,eurocup,Jacques-Stas-36064,Charleroi
Mario Bennes,Amsterdam,10,21.6,4.6,3.4,0.84,0.55,0.53,0.53,0.21,1.00,0.29,0.83,-2.38,1.4,0.2,3.9,/profile/Mario-Bennes-36913/,/stats/eurocup/2003/Amsterdam,2003,eurocup,Mario-Bennes-36913,Amsterdam
Ignacio Azofra,Estudiantes,15,21.6,7.0,5.3,0.80,0.52,0.43,0.59,0.69,2.80,0.53,1.50,0.00,0.9,0.0,2.7,/profile/Ignacio-Azofra-35499/,/stats/eurocup/2003/Estudiantes,2003,eurocup,Ignacio-Azofra-35499,Estudiantes
Berni Alvarez,Lleida,14,21.5,8.6,6.4,1.17,0.65,0.65,0.04,0.80,0.64,0.10,0.82,-1.61,0.6,0.0,1.6,/profile/Berni-Alvarez-35764/,/stats/eurocup/2003/Lleida,2003,eurocup,Berni-Alvarez-35764,Lleida
Jason Rowe,Gravelines,2,21.5,7.5,7.5,0.71,0.50,0.50,0.00,0.27,2.50,0.33,0.83,-6.09,2.0,0.0,0.5,/profile/Jason-Rowe-36812/,/stats/eurocup/2003/Gravelines,2003,eurocup,Jason-Rowe-36812,Gravelines
Damir Tvrdic,Zadar,4,21.5,11.8,7.5,1.07,0.62,0.50,0.60,0.60,0.25,0.03,0.20,-4.99,0.8,0.0,1.8,/profile/Damir-Tvrdic-36645/,/stats/eurocup/2003/Zadar,2003,eurocup,Damir-Tvrdic-36645,Zadar
Mindaugas Burneika,Amsterdam,9,21.4,6.3,5.7,0.88,0.48,0.42,0.37,0.71,0.22,0.04,0.50,-1.33,0.3,0.1,2.8,/profile/Mindaugas-Burneika-34816/,/stats/eurocup/2003/Amsterdam,2003,eurocup,Mindaugas-Burneika-34816,Amsterdam
Nacho Rodilla,Valencia,17,21.4,7.5,5.2,1.02,0.63,0.59,0.34,0.35,1.88,0.36,1.52,0.10,0.8,0.1,2.6,/profile/Nacho-Rodilla-36262/,/stats/eurocup/2003/Valencia,2003,eurocup,Nacho-Rodilla-36262,Valencia
Ismaila Sy,Trieste,12,21.3,6.0,6.8,0.72,0.40,0.38,0.23,0.34,1.17,0.17,1.75,0.50,1.6,0.0,2.8,/profile/Ismaila-Sy-36045/,/stats/eurocup/2003/Trieste,2003,eurocup,Ismaila-Sy-36045,Trieste
Omer Kahyaoglu,Darussafaka,5,21.1,7.6,5.2,0.90,0.63,0.58,0.38,0.31,1.00,0.19,0.45,-7.06,0.6,0.0,2.0,/profile/Omer-Kahyaoglu-36985/,/stats/eurocup/2003/Darussafaka,2003,eurocup,Omer-Kahyaoglu-36985,Darussafaka
Igor Perica,Gravelines,12,21.0,7.3,4.5,1.00,0.67,0.65,0.44,0.09,0.58,0.13,0.33,-6.37,0.3,0.7,2.9,/profile/Igor-Perica-36794/,/stats/eurocup/2003/Gravelines,2003,eurocup,Igor-Perica-36794,Gravelines
Corey Brewer,Estudiantes,16,21.0,13.4,9.8,0.97,0.58,0.54,0.40,0.62,1.69,0.17,0.82,-4.36,1.2,0.1,2.8,/profile/Corey-Brewer-39058/,/stats/eurocup/2003/Estudiantes,2003,eurocup,Corey-Brewer-39058,Estudiantes
Igor Perica,Gravelines,12,21.0,7.3,4.5,1.00,0.67,0.65,0.44,0.09,0.58,0.13,0.33,-6.37,0.3,0.7,2.9,/profile/Igor-Perica-36794/,/stats/eurocup/2003/Gravelines,2003,eurocup,Igor-Perica-36794,Gravelines
Sasa Bratic,FMP Belgrade,14,20.9,6.4,4.1,1.15,0.69,0.68,0.29,0.33,0.93,0.22,1.08,-1.19,1.3,0.2,2.3,/profile/Sasa-Bratic-37046/,/stats/eurocup/2003/FMP%20Belgrade,2003,eurocup,Sasa-Bratic-37046,FMP%20Belgrade
Deron Hayes,Cholet,10,20.8,8.9,7.4,0.96,0.56,0.54,0.15,0.45,1.20,0.16,0.92,-2.35,0.3,0.0,1.2,/profile/Deron-Hayes-36664/,/stats/eurocup/2003/Cholet,2003,eurocup,Deron-Hayes-36664,Cholet
Roger Huggins,Charleroi,11,20.7,9.1,5.5,1.00,0.65,0.58,0.59,0.02,0.82,0.15,0.43,-6.69,1.3,0.0,2.9,/profile/Roger-Huggins-36384/,/stats/eurocup/2003/Charleroi,2003,eurocup,Roger-Huggins-36384,Charleroi
Alex Radojevic,Bonn,10,20.7,6.2,4.8,0.78,0.52,0.52,0.54,0.00,0.70,0.15,0.39,-6.41,0.3,1.3,3.2,/profile/Alex-Radojevic-4014/,/stats/eurocup/2003/Bonn,2003,eurocup,Alex-Radojevic-4014,Bonn
Marco Samanic,Zadar,13,20.7,10.5,7.6,0.92,0.59,0.56,0.37,0.23,1.15,0.15,0.50,-7.36,1.1,0.0,2.7,/profile/Marco-Samanic-36206/,/stats/eurocup/2003/Zadar,2003,eurocup,Marco-Samanic-36206,Zadar
Andrzej Kwiatkowski,Frankfurt,10,20.6,8.2,6.6,0.95,0.55,0.53,0.27,0.36,0.40,0.06,0.36,-4.15,0.4,0.1,2.2,/profile/Andrzej-Kwiatkowski-36579/,/stats/eurocup/2003/Frankfurt,2003,eurocup,Andrzej-Kwiatkowski-36579,Frankfurt
Samuele Podesta,Trieste,8,20.5,10.5,7.4,1.04,0.59,0.56,0.49,0.00,0.13,0.02,0.14,-3.72,1.8,0.4,4.1,/profile/Samuele-Podesta-36415/,/stats/eurocup/2003/Trieste,2003,eurocup,Samuele-Podesta-36415,Trieste
Erdem Turetken,Darussafaka,10,20.5,7.3,6.0,0.75,0.49,0.43,0.53,0.12,1.20,0.20,0.57,-6.16,0.8,0.2,2.9,/profile/Erdem-Turetken-36700/,/stats/eurocup/2003/Darussafaka,2003,eurocup,Erdem-Turetken-36700,Darussafaka
Vladimir Popovic,Lasko,11,20.4,6.9,4.8,0.84,0.56,0.48,0.64,0.43,2.18,0.45,1.20,-1.83,2.0,0.0,3.1,/profile/Vladimir-Popovic-37121/,/stats/eurocup/2003/Lasko,2003,eurocup,Vladimir-Popovic-37121,Lasko
Johnny Rogers,Lleida,14,20.2,7.7,6.5,0.91,0.53,0.50,0.26,0.44,0.79,0.12,0.69,-2.97,0.4,0.4,2.6,/profile/Johnny-Rogers-4153/,/stats/eurocup/2003/Lleida,2003,eurocup,Johnny-Rogers-4153,Lleida
Benoit Georget,Gravelines,12,20.1,4.0,3.9,0.81,0.49,0.48,0.11,0.94,0.67,0.17,0.80,-1.90,0.4,0.0,1.6,/profile/Benoit-Georget-36596/,/stats/eurocup/2003/Gravelines,2003,eurocup,Benoit-Georget-36596,Gravelines
J.A. Paraiso,Valencia,16,20.1,8.1,5.8,0.99,0.59,0.53,0.43,0.30,1.13,0.20,0.95,-2.26,0.5,0.5,1.8,/profile/J.A.-Paraiso-36058/,/stats/eurocup/2003/Valencia,2003,eurocup,J.A.-Paraiso-36058,Valencia
Pancho Jasen,Estudiantes,13,20.0,7.9,6.8,0.80,0.49,0.44,0.42,0.35,2.08,0.30,1.23,-1.50,1.4,0.6,2.1,/profile/Pancho-Jasen-5602/,/stats/eurocup/2003/Estudiantes,2003,eurocup,Pancho-Jasen-5602,Estudiantes
Dominik Hennen,Frankfurt,1,20.0,2.0,2.0,1.00,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,2.0,0.0,3.0,/profile/Dominik-Hennen-35899/,/stats/eurocup/2003/Frankfurt,2003,eurocup,Dominik-Hennen-35899,Frankfurt
Primoz Kobale,Lasko,12,19.9,8.3,6.2,1.01,0.59,0.53,0.32,0.39,0.67,0.11,0.62,-3.29,0.3,0.0,1.5,/profile/Primoz-Kobale-37003/,/stats/eurocup/2003/Lasko,2003,eurocup,Primoz-Kobale-37003,Lasko
Branko Klepac,Bonn,7,19.9,7.7,6.1,0.84,0.53,0.51,0.44,0.00,0.29,0.05,0.17,-7.63,0.3,0.4,2.4,/profile/Branko-Klepac-36603/,/stats/eurocup/2003/Bonn,2003,eurocup,Branko-Klepac-36603,Bonn
Bernard Hopkins,Valencia,17,19.8,10.3,7.3,1.07,0.62,0.58,0.33,0.01,1.18,0.16,1.05,-1.75,0.8,0.3,2.2,/profile/Bernard-Hopkins-35763/,/stats/eurocup/2003/Valencia,2003,eurocup,Bernard-Hopkins-35763,Valencia
Federico Kammerichs,Valencia,18,19.8,9.2,5.7,1.00,0.61,0.56,0.73,0.18,0.94,0.17,0.68,-3.98,0.6,0.6,2.1,/profile/Federico-Kammerichs-36720/,/stats/eurocup/2003/Valencia,2003,eurocup,Federico-Kammerichs-36720,Valencia
Boris Gnjidic,Krka,18,19.8,8.9,6.7,1.04,0.59,0.54,0.27,0.56,0.67,0.10,0.71,-2.67,1.6,0.1,3.3,/profile/Boris-Gnjidic-35772/,/stats/eurocup/2003/Krka,2003,eurocup,Boris-Gnjidic-35772,Krka
Cedric Miller,Gravelines,12,19.8,8.1,6.2,1.11,0.60,0.56,0.20,0.49,0.17,0.03,0.33,-1.93,0.4,0.6,2.1,/profile/Cedric-Miller-36614/,/stats/eurocup/2003/Gravelines,2003,eurocup,Cedric-Miller-36614,Gravelines
Luc-Arthur Vebobe,Chalon,8,19.8,5.0,4.0,0.73,0.50,0.44,0.59,0.31,1.63,0.41,1.00,-2.76,1.0,0.3,1.9,/profile/Luc-Arthur-Vebobe-34815/,/stats/eurocup/2003/Chalon,2003,eurocup,Luc-Arthur-Vebobe-34815,Chalon
Joseph Burke,Udine,11,19.7,4.2,4.2,0.75,0.47,0.46,0.13,0.74,1.18,0.28,1.08,-1.58,0.6,0.2,3.0,/profile/Joseph-Burke-36849/,/stats/eurocup/2003/Udine,2003,eurocup,Joseph-Burke-36849,Udine
Tony Windless,Gravelines,11,19.5,5.3,4.2,0.91,0.55,0.53,0.33,0.20,1.18,0.28,1.30,-0.61,0.8,0.1,2.6,/profile/Tony-Windless-37101/,/stats/eurocup/2003/Gravelines,2003,eurocup,Tony-Windless-37101,Gravelines
Agostino Li Vecchi,Udine,4,19.5,4.3,5.5,0.58,0.34,0.23,0.32,0.36,0.50,0.09,0.50,-3.53,1.3,0.8,2.0,/profile/Agostino-Li-Vecchi-35679/,/stats/eurocup/2003/Udine,2003,eurocup,Agostino-Li-Vecchi-35679,Udine
Raimonds Vaikulis,Ural Great Perm,11,19.4,5.5,4.3,0.91,0.54,0.45,0.43,0.17,1.27,0.30,1.56,0.15,0.3,0.0,1.5,/profile/Raimonds-Vaikulis-37010/,/stats/eurocup/2003/Ural%20Great%20Perm,2003,eurocup,Raimonds-Vaikulis-37010,Ural%20Great%20Perm
Alejandro Montecchia,Valencia,18,19.3,6.3,4.5,0.91,0.61,0.55,0.36,0.69,2.39,0.53,1.43,-0.40,1.0,0.0,2.9,/profile/Alejandro-Montecchia-35684/,/stats/eurocup/2003/Valencia,2003,eurocup,Alejandro-Montecchia-35684,Valencia
Dan Callahan,Roseto,10,19.3,3.3,2.4,0.89,0.62,0.58,0.25,0.17,0.30,0.13,0.30,-4.28,0.5,0.2,3.4,/profile/Dan-Callahan-35849/,/stats/eurocup/2003/Roseto,2003,eurocup,Dan-Callahan-35849,Roseto
Bryan Sallier,Estudiantes,4,19.3,6.3,6.5,0.66,0.42,0.35,0.31,0.15,0.25,0.04,0.13,-9.30,0.0,0.0,1.8,/profile/Bryan-Sallier-35784/,/stats/eurocup/2003/Estudiantes,2003,eurocup,Bryan-Sallier-35784,Estudiantes
Teo Cizmic,Oostende,10,19.2,7.8,5.7,1.04,0.64,0.64,0.14,0.63,0.30,0.05,0.21,-6.08,0.0,0.2,1.9,/profile/Teo-Cizmic-36468/,/stats/eurocup/2003/Oostende,2003,eurocup,Teo-Cizmic-36468,Oostende
Stephen Arigbabu,Koln,11,19.2,7.5,6.6,0.77,0.47,0.40,0.49,0.40,0.36,0.05,0.24,-6.56,0.6,0.5,2.8,/profile/Stephen-Arigbabu-37075/,/stats/eurocup/2003/Koln,2003,eurocup,Stephen-Arigbabu-37075,Koln
Gerrit Major,Oostende,6,19.0,2.7,2.5,0.44,0.39,0.27,0.80,0.40,0.83,0.33,0.33,-9.95,0.8,0.0,3.3,/profile/Gerrit-Major-35976/,/stats/eurocup/2003/Oostende,2003,eurocup,Gerrit-Major-35976,Oostende
Ivan Krasic,Cholet,10,19.0,7.9,6.6,0.98,0.55,0.52,0.18,0.68,1.00,0.15,1.11,-1.20,1.0,0.0,2.2,/profile/Ivan-Krasic-36799/,/stats/eurocup/2003/Cholet,2003,eurocup,Ivan-Krasic-36799,Cholet
Roel Moors,Charleroi,11,18.9,6.5,3.9,0.81,0.61,0.53,0.79,0.21,1.00,0.26,0.39,-10.10,0.5,0.0,2.6,/profile/Roel-Moors-37026/,/stats/eurocup/2003/Charleroi,2003,eurocup,Roel-Moors-37026,Charleroi
Miroslav Radosevic,Roseto,10,18.9,9.7,7.3,0.97,0.58,0.54,0.32,0.62,0.50,0.07,0.33,-6.38,1.4,0.1,1.6,/profile/Miroslav-Radosevic-36955/,/stats/eurocup/2003/Roseto,2003,eurocup,Miroslav-Radosevic-36955,Roseto
Stipo Papic,Frankfurt,8,18.9,7.3,5.6,0.89,0.56,0.62,0.36,0.07,0.13,0.02,0.08,-7.70,0.3,0.3,3.0,/profile/Stipo-Papic-36461/,/stats/eurocup/2003/Frankfurt,2003,eurocup,Stipo-Papic-36461,Frankfurt
Rafael Jofresa,Joventut,16,18.6,4.6,2.9,0.85,0.62,0.50,0.62,0.66,2.00,0.68,1.23,-1.60,0.7,0.0,1.5,/profile/Rafael-Jofresa-37007/,/stats/eurocup/2003/Joventut,2003,eurocup,Rafael-Jofresa-37007,Joventut
Jesus Fernandez,Fuenlabrada,10,18.4,5.5,5.2,0.79,0.50,0.49,0.15,0.25,0.70,0.13,0.50,-4.90,0.4,0.1,3.3,/profile/Jesus-Fernandez-36090/,/stats/eurocup/2003/Fuenlabrada,2003,eurocup,Jesus-Fernandez-36090,Fuenlabrada
Burak Sezgin,Darussafaka,8,18.4,7.5,6.3,0.96,0.54,0.53,0.26,0.58,1.38,0.22,1.83,0.88,0.8,0.5,3.1,/profile/Burak-Sezgin-35785/,/stats/eurocup/2003/Darussafaka,2003,eurocup,Burak-Sezgin-35785,Darussafaka
Koen Rouwhorst,Amsterdam,10,18.1,6.5,4.1,1.05,0.66,0.66,0.44,0.00,0.10,0.02,0.08,-6.04,1.1,0.2,4.1,/profile/Koen-Rouwhorst-36865/,/stats/eurocup/2003/Amsterdam,2003,eurocup,Koen-Rouwhorst-36865,Amsterdam
Ray Weathers,Frankfurt,2,18.0,7.0,5.0,0.72,0.54,0.60,0.70,0.10,1.50,0.30,0.50,-11.39,0.0,0.0,4.0,/profile/Ray-Weathers-37012/,/stats/eurocup/2003/Frankfurt,2003,eurocup,Ray-Weathers-37012,Frankfurt
Claude Marquis,Cholet,10,18.0,8.0,6.0,1.01,0.58,0.58,0.35,0.00,0.80,0.13,0.89,-1.99,0.7,0.4,3.7,/profile/Claude-Marquis-5480/,/stats/eurocup/2003/Cholet,2003,eurocup,Claude-Marquis-5480,Cholet
Nikolai Khryapa,Ural Great Perm,9,17.9,7.6,4.1,1.01,0.64,0.61,1.00,0.38,1.11,0.27,0.83,-3.25,0.6,0.2,2.9,/profile/Nikolai-Khryapa-36976/,/stats/eurocup/2003/Ural%20Great%20Perm,2003,eurocup,Nikolai-Khryapa-36976,Ural%20Great%20Perm
Victor Luengo,Valencia,17,17.7,7.9,4.2,1.22,0.72,0.69,0.65,0.56,1.65,0.39,2.00,1.61,1.2,0.3,2.2,/profile/Victor-Luengo-36517/,/stats/eurocup/2003/Valencia,2003,eurocup,Victor-Luengo-36517,Valencia
Dragan Vukcevic,Chalon,9,17.7,7.8,5.2,0.95,0.61,0.53,0.51,0.49,0.89,0.17,0.53,-6.11,0.6,0.1,2.7,/profile/Dragan-Vukcevic-35448/,/stats/eurocup/2003/Chalon,2003,eurocup,Dragan-Vukcevic-35448,Chalon
